"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
331,Primary metals,0.012233,0.007191,0.034290,0.024005,0.010279,0.009010,0.031484,0.021554,0.026020,1.306480,0.239858,0.147099,0.048005,0.196247,0.150037,0.086053,0.067715,0.066380,0.024756,0.018699,0.011887,0.020854,0.015885,0.024805,0.015693,0.029835,0.004759,0.006246,0.004600,0.002964,0.004954,0.007681,0.020965,0.019575,0.014694,0.005396,0.020431,0.010495,0.004742,0.011952,0.006543,0.008585,0.013438,0.002695,0.004707,0.001421,0.003940,0.001130,0.008932,0.006046,0.003524,0.005385,0.006180,0.003786,0.005723,0.013535,0.008591,0.005420,0.006094,0.004719,0.008792,0.003561,0.006747,0.005797,0.011085,0.008822,0.011466,0.004601,0.003801,0.006291,0.014740
332,Fabricated metal products,0.019983,0.010779,0.035372,0.023629,0.008990,0.011533,0.073028,0.048860,0.043289,0.071118,1.131550,0.120408,0.062014,0.122085,0.124136,0.093286,0.065425,0.051786,0.039266,0.034363,0.024993,0.039842,0.035063,0.026782,0.033382,0.056584,0.006778,0.010285,0.006543,0.003797,0.008904,0.011305,0.016517,0.057386,0.025037,0.010642,0.042609,0.018341,0.007517,0.029523,0.008693,0.018297,0.025330,0.004471,0.007693,0.002423,0.006436,0.002405,0.011217,0.008422,0.005091,0.009258,0.009006,0.006728,0.009021,0.023368,0.012031,0.007464,0.008633,0.006952,0.016780,0.005079,0.008916,0.011325,0.022753,0.011507,0.021292,0.007209,0.006621,0.010285,0.027104
333,Machinery,0.019195,0.011656,0.041346,0.055106,0.030232,0.012185,0.031910,0.013784,0.013751,0.028145,0.025009,1.120570,0.011762,0.037715,0.065624,0.039550,0.010676,0.015491,0.013145,0.010003,0.006850,0.015237,0.020928,0.029212,0.014107,0.021073,0.003541,0.004950,0.003764,0.002290,0.003925,0.007224,0.013784,0.009651,0.008968,0.005205,0.023293,0.006760,0.009739,0.008840,0.006700,0.004834,0.011153,0.002124,0.003825,0.001116,0.003202,0.001089,0.008560,0.005264,0.002450,0.005445,0.004515,0.003070,0.005336,0.023463,0.014080,0.003930,0.004593,0.003794,0.005054,0.002829,0.003629,0.004217,0.007378,0.008635,0.007614,0.005789,0.002806,0.006460,0.013862
334,Computer and electronic products,0.010549,0.007639,0.011059,0.011705,0.004704,0.007088,0.021919,0.026990,0.034467,0.034269,0.041247,0.069491,1.414460,0.086412,0.093191,0.128809,0.038123,0.045890,0.019038,0.048820,0.027170,0.038962,0.050723,0.009749,0.028446,0.036636,0.013864,0.027521,0.009058,0.004471,0.010094,0.008756,0.010385,0.015985,0.011437,0.005454,0.011873,0.009823,0.006116,0.032450,0.041763,0.046162,0.034507,0.011551,0.014169,0.003852,0.012877,0.001276,0.010013,0.006717,0.013966,0.030925,0.014065,0.020858,0.016207,0.013136,0.016138,0.014817,0.009571,0.008188,0.009918,0.006073,0.006602,0.017151,0.011259,0.015416,0.055361,0.014824,0.003856,0.010782,0.018133
335,"Electrical equipment, appliances, and components",0.006116,0.008374,0.005248,0.005930,0.002568,0.002825,0.031325,0.011919,0.006007,0.021375,0.018810,0.049207,0.026853,1.092300,0.023776,0.022240,0.007591,0.011909,0.006154,0.006727,0.005369,0.007135,0.006592,0.004284,0.006430,0.011278,0.002127,0.003964,0.002375,0.006408,0.002718,0.002941,0.009315,0.005426,0.003703,0.003451,0.005380,0.003120,0.004016,0.003727,0.003020,0.008769,0.007982,0.001927,0.003437,0.001005,0.002850,0.000974,0.004498,0.002779,0.006048,0.007957,0.004861,0.002499,0.004829,0.008045,0.006177,0.002251,0.002782,0.002801,0.004720,0.001895,0.003297,0.003661,0.007068,0.005154,0.005656,0.005787,0.001513,0.003991,0.011544
3361MV,"Motor vehicles, bodies and trailers, and parts",0.013991,0.010181,0.011660,0.019694,0.006007,0.005003,0.020191,0.019786,0.017945,0.024551,0.018180,0.061284,0.018742,0.017647,1.379710,0.051664,0.014606,0.013119,0.015403,0.012701,0.008634,0.016120,0.012977,0.009674,0.010350,0.012448,0.007838,0.015479,0.017043,0.002553,0.011994,0.004974,0.006991,0.009500,0.068504,0.010074,0.009728,0.015668,0.009921,0.012564,0.005120,0.005621,0.009640,0.003730,0.006970,0.001757,0.005311,0.000780,0.006250,0.010104,0.002654,0.003688,0.005377,0.004794,0.010378,0.021413,0.007077,0.004041,0.004463,0.003832,0.011749,0.007701,0.004040,0.004940,0.007447,0.036236,0.012876,0.002670,0.013390,0.009256,0.010563
3364OT,Other transportation equipment,0.001609,0.004834,0.001618,0.002452,0.000896,0.001377,0.001974,0.002576,0.001697,0.003184,0.002281,0.005458,0.002407,0.003019,0.003700,1.271090,0.001772,0.001655,0.001690,0.002007,0.001982,0.001896,0.001666,0.001318,0.001635,0.002047,0.001055,0.001285,0.000745,0.000845,0.001058,0.010103,0.019273,0.050825,0.002027,0.001117,0.002308,0.010380,0.000656,0.001812,0.001934,0.001508,0.002061,0.000897,0.001789,0.000460,0.001541,0.000116,0.001351,0.000896,0.000818,0.001262,0.001737,0.001205,0.001204,0.001724,0.001122,0.000922,0.000843,0.000838,0.001765,0.001084,0.001891,0.001130,0.001126,0.001152,0.053498,0.003400,0.000739,0.000823,0.002360
337,Furniture and related products,0.000699,0.000404,0.000546,0.000911,0.000219,0.000461,0.012397,0.018230,0.001071,0.000819,0.000881,0.002732,0.002857,0.001143,0.002703,0.001390,1.032590,0.003043,0.000790,0.001385,0.001159,0.001811,0.001071,0.000465,0.000962,0.003391,0.000554,0.001047,0.000365,0.000217,0.001302,0.000400,0.000985,0.000573,0.000491,0.000226,0.000891,0.000609,0.000233,0.000695,0.000559,0.000733,0.004006,0.000320,0.000463,0.000127,0.000427,0.001384,0.001011,0.000696,0.000555,0.000338,0.000508,0.000333,0.000395,0.000436,0.000465,0.000712,0.000567,0.000425,0.001509,0.001900,0.001463,0.000654,0.002262,0.000614,0.000609,0.000289,0.000311,0.000516,0.002257
339,Miscellaneous manufacturing,0.003442,0.001413,0.001822,0.002267,0.000840,0.001284,0.003631,0.002671,0.007655,0.003550,0.003140,0.012862,0.002163,0.008088,0.009391,0.003888,0.003737,1.075870,0.002372,0.006999,0.012907,0.002290,0.002664,0.001520,0.003531,0.004324,0.002063,0.005875,0.001904,0.000866,0.002247,0.001354,0.001317,0.002024,0.001605,0.001174,0.002249,0.002658,0.002187,0.001965,0.001777,0.001886,0.004745,0.001349,0.002358,0.000841,0.001910,0.000198,0.002086,0.001341,0.001136,0.001405,0.003153,0.001317,0.002549,0.004769,0.007605,0.024157,0.026823,0.009737,0.012542,0.002552,0.002612,0.004191,0.003752,0.005611,0.002184,0.001541,0.000624,0.005386,0.001956
311FT,Food and beverage and tobacco products,0.096382,0.015959,0.001762,0.001824,0.000805,0.003257,0.002008,0.006404,0.003646,0.003010,0.002498,0.002427,0.001920,0.002596,0.002922,0.001728,0.003443,0.003363,1.217330,0.011807,0.029268,0.006288,0.009571,0.001995,0.012674,0.007789,0.002127,0.002794,0.002892,0.001145,0.002528,0.009576,0.001288,0.003408,0.002420,0.000957,0.002201,0.002448,0.000811,0.003282,0.002658,0.001640,0.003835,0.002972,0.002407,0.001535,0.002416,0.000236,0.004082,0.001681,0.002785,0.003385,0.004152,0.002694,0.004575,0.003171,0.068125,0.003403,0.009776,0.029987,0.040851,0.004192,0.013996,0.026406,0.156583,0.002973,0.002091,-0.001635,0.005274,0.023875,0.001727
313TT,Textile mills and textile product mills,0.005552,0.009286,0.001744,0.002435,0.000860,0.001063,0.006608,0.013746,0.006984,0.003581,0.002803,0.007743,0.002541,0.003730,0.031311,0.009553,0.049031,0.032064,0.004369,1.270210,0.354358,0.017666,0.016789,0.001781,0.007049,0.022533,0.003290,0.002764,0.001995,0.002515,0.004876,0.001244,0.001464,0.010074,0.002812,0.000922,0.001950,0.002775,0.000851,0.002762,0.002173,0.001237,0.002500,0.000788,0.001363,0.000541,0.001100,0.000367,0.001644,0.001820,0.000800,0.000873,0.001645,0.000932,0.001621,0.003387,0.002253,0.002588,0.004446,0.010836,0.007648,0.001734,0.004628,0.007715,0.004510,0.003500,0.006410,0.001762,0.001181,0.003703,0.001950
315AL,Apparel and leather and allied products,0.000955,0.000566,0.000361,0.000378,0.000130,0.000266,0.000556,0.000870,0.000550,0.000701,0.000450,0.000888,0.000465,0.000525,0.009101,0.000804,0.001899,0.002202,0.000675,0.019294,1.132180,0.000952,0.013788,0.000333,0.000496,0.000984,0.001764,0.000524,0.000331,0.005476,0.000627,0.000280,0.000326,0.000708,0.000771,0.000299,0.000446,0.000435,0.000182,0.000913,0.000878,0.000543,0.000736,0.000261,0.000539,0.000205,0.000410,0.000038,0.000398,0.000940,0.000263,0.000265,0.000420,0.000334,0.000874,0.003206,0.001091,0.000412,0.000423,0.000560,0.005236,0.002493,0.000458,0.000649,0.000460,0.001787,0.001370,0.000294,0.001408,0.001926,0.000449
322,Paper products,0.014020,0.006134,0.006465,0.009029,0.003347,0.005072,0.013047,0.017681,0.035944,0.025305,0.020757,0.024433,0.017196,0.030100,0.023617,0.015170,0.034810,0.034642,0.060215,0.035084,0.026814,1.312180,0.229016,0.006448,0.032054,0.049863,0.010439,0.007452,0.010204,0.004736,0.008905,0.006637,0.005953,0.009607,0.007959,0.011438,0.011242,0.023153,0.005449,0.050744,0.011665,0.006939,0.014459,0.007063,0.010975,0.004949,0.008391,0.000841,0.006867,0.006883,0.007625,0.006214,0.009367,0.006748,0.010314,0.009829,0.011427,0.011003,0.015129,0.019118,0.016451,0.006694,0.006445,0.031022,0.020444,0.006519,0.005497,0.012793,0.003995,0.017870,0.006698
323,Printing and related support activities,0.004899,0.003803,0.004615,0.004831,0.001713,0.005579,0.004822,0.005926,0.004693,0.006624,0.005272,0.005849,0.005161,0.005686,0.005302,0.004179,0.005575,0.005607,0.006310,0.006008,0.018339,0.006534,1.053720,0.004106,0.008202,0.006098,0.012046,0.008640,0.005469,0.004679,0.012238,0.004978,0.005643,0.007415,0.005866,0.005120,0.009010,0.005292,0.002038,0.045207,0.019970,0.009013,0.024846,0.008332,0.023690,0.009733,0.016970,0.000648,0.007586,0.005546,0.010212,0.007936,0.015643,0.012473,0.012740,0.005663,0.012401,0.010889,0.007282,0.005725,0.014153,0.015847,0.007084,0.016920,0.006967,0.007933,0.005293,0.010176,0.006923,0.016402,0.006899
324,Petroleum and coal products,0.045947,0.021193,0.029851,0.031149,0.007950,0.052974,0.026663,0.020042,0.018503,0.021347,0.014735,0.015014,0.009544,0.018747,0.012551,0.009049,0.013908,0.013293,0.022950,0.027015,0.015536,0.019106,0.026060,1.043900,0.047039,0.027580,0.005641,0.007827,0.007423,0.004918,0.007057,0.152358,0.050088,0.087389,0.066057,0.045411,0.127752,0.019052,0.004666,0.009520,0.007798,0.005606,0.010328,0.006337,0.007472,0.002395,0.006324,0.001143,0.016095,0.006600,0.005110,0.006079,0.006425,0.004947,0.019511,0.043824,0.012383,0.008409,0.011784,0.012276,0.010023,0.006646,0.010325,0.014904,0.011716,0.005983,0.017601,0.006900,0.011713,0.036511,0.064355
325,Chemical products,0.105652,0.074130,0.037609,0.043546,0.017106,0.016761,0.032809,0.063086,0.068679,0.033577,0.051543,0.050110,0.042235,0.066678,0.063016,0.037105,0.073814,0.084895,0.059312,0.306702,0.107862,0.094602,0.087727,0.039084,1.317570,0.312109,0.009611,0.011376,0.009808,0.005444,0.010537,0.020229,0.016159,0.021823,0.018004,0.008863,0.025028,0.019948,0.008352,0.026781,0.012246,0.010447,0.020319,0.006130,0.012201,0.004025,0.009686,0.001640,0.025687,0.008518,0.008827,0.007598,0.014655,0.011103,0.013478,0.018709,0.019204,0.056171,0.098944,0.039202,0.018769,0.007428,0.011608,0.013027,0.021482,0.015196,0.017166,0.010041,0.005501,0.026251,0.022691
326,Plastics and rubber products,0.018112,0.008665,0.007107,0.022749,0.004120,0.004548,0.030052,0.019105,0.021126,0.020921,0.019964,0.043200,0.022420,0.033441,0.071015,0.035636,0.074462,0.047172,0.037056,0.026522,0.017918,0.025215,0.018389,0.006748,0.032595,1.092830,0.009646,0.011215,0.013215,0.003694,0.009286,0.005953,0.005461,0.009267,0.016118,0.003663,0.010797,0.031363,0.005743,0.011217,0.006896,0.008497,0.010049,0.002723,0.004985,0.003290,0.004076,0.001095,0.006222,0.006865,0.003902,0.005016,0.006614,0.003398,0.006138,0.008231,0.009541,0.013178,0.009775,0.011025,0.010804,0.003410,0.004881,0.006385,0.020417,0.012459,0.008973,0.003909,0.002778,0.009356,0.013806
42,Wholesale trade,0.109570,0.076901,0.042178,0.049277,0.015321,0.035349,0.062701,0.118804,0.065796,0.116055,0.076005,0.101538,0.104872,0.113772,0.130531,0.073194,0.088124,0.080941,0.115200,0.096914,0.119973,0.096736,0.069506,0.048972,0.081254,0.085893,1.034710,0.026366,0.016898,0.009944,0.025888,0.034796,0.053222,0.045291,0.064044,0.036682,0.044304,0.034375,0.010951,0.054042,0.017655,0.020653,0.032669,0.010021,0.016394,0.005641,0.013406,0.002770,0.021054,0.047521,0.011522,0.015202,0.016091,0.012533,0.023551,0.032141,0.036092,0.029668,0.040456,0.027714,0.032112,0.012043,0.017090,0.026096,0.054145,0.021185,0.026785,0.014155,0.012711,0.027663,0.050412
 441,Motor vehicle and parts dealers,0.000536,0.000367,0.000576,0.001070,0.000306,0.000301,0.001709,0.001042,0.001251,0.000882,0.000786,0.002773,0.000750,0.000548,0.003054,0.002875,0.000891,0.000878,0.000973,0.000852,0.000570,0.000932,0.000845,0.000492,0.000700,0.000741,0.000212,1.000960,0.001458,0.000189,0.000980,0.000306,0.000405,0.000555,0.005473,0.000286,0.000455,0.000983,0.000403,0.000881,0.000324,0.000313,0.000587,0.000281,0.000548,0.000160,0.000421,0.000069,0.000843,0.000844,0.000200,0.000238,0.000336,0.000240,0.000950,0.000617,0.000328,0.000251,0.000317,0.000246,0.000299,0.000242,0.000261,0.000298,0.000405,0.003111,0.000384,0.000148,0.000279,0.000278,0.000420
 445,Food and beverage stores,0.000089,0.000039,0.000046,0.000053,0.000013,0.000060,0.000406,0.000057,0.000122,0.000052,0.000069,0.000105,0.000058,0.000118,0.000147,0.000041,0.000445,0.000216,0.000139,0.000087,0.000066,0.000090,0.000795,0.000048,0.000242,0.000133,0.000038,0.000168,1.000110,0.000021,0.000096,0.000031,0.000046,0.000041,0.000323,0.000075,0.000068,0.000047,0.000020,0.000068,0.000051,0.000034,0.000080,0.000043,0.000052,0.000022,0.000044,0.000045,0.000101,0.000042,0.000044,0.000034,0.000052,0.000030,0.000077,0.000045,0.000053,0.000058,0.000055,0.000038,0.000052,0.000036,0.000037,0.000286,0.000080,0.000203,0.000032,0.000022,0.000028,0.000042,0.000065
 452,General merchandise stores,0.000214,0.000129,0.000134,0.000169,0.000042,0.000130,0.001348,0.000266,0.000232,0.000163,0.000190,0.000320,0.000163,0.000284,0.000442,0.000182,0.001004,0.000505,0.000341,0.000379,0.000242,0.000242,0.002721,0.000131,0.000488,0.000331,0.000129,0.000430,0.000329,1.000070,0.000298,0.000120,0.000129,0.000139,0.000872,0.000104,0.000228,0.000140,0.000071,0.000250,0.000180,0.000116,0.000278,0.000152,0.000192,0.000083,0.000163,0.000112,0.000423,0.000166,0.000149,0.000122,0.000182,0.000105,0.000381,0.000148,0.000696,0.000188,0.000167,0.000134,0.000182,0.000132,0.000125,0.000980,0.000628,0.000610,0.000104,0.000077,0.000092,0.000141,0.000212
 4A0,Other retail,0.003118,0.001226,0.001763,0.006564,0.000531,0.004344,0.054890,0.004730,0.002445,0.002532,0.002091,0.002686,0.001667,0.002727,0.003379,0.001498,0.007761,0.004137,0.003324,0.005174,0.002772,0.002751,0.024220,0.001866,0.007518,0.003894,0.001281,0.004187,0.002488,0.001261,1.002830,0.001478,0.002218,0.025044,0.007684,0.002893,0.003852,0.002381,0.000779,0.002351,0.001893,0.001494,0.002690,0.001765,0.001920,0.000757,0.001803,0.001854,0.004642,0.001313,0.001444,0.001177,0.001929,0.001157,0.002055,0.001441,0.002400,0.001976,0.001898,0.001736,0.001927,0.002760,0.002101,0.009676,0.009195,0.004145,0.001723,0.001060,0.001348,0.001973,0.006022
481,Air transportation,0.003672,0.002007,0.002757,0.002819,0.001179,0.005966,0.003502,0.005798,0.005036,0.004737,0.005476,0.005184,0.004262,0.004260,0.005136,0.004028,0.005576,0.005152,0.005109,0.004975,0.005526,0.004605,0.007788,0.002604,0.004625,0.006218,0.004180,0.003391,0.002066,0.001780,0.003076,1.003150,0.002691,0.007177,0.007531,0.001846,0.003416,0.006920,0.002032,0.007852,0.009126,0.004464,0.009984,0.008082,0.007720,0.001773,0.007069,0.000526,0.007633,0.004811,0.005814,0.009779,0.006401,0.002778,0.009186,0.009522,0.006020,0.005010,0.003157,0.003551,0.004981,0.003553,0.003566,0.003549,0.004092,0.002749,0.014414,0.011436,0.016701,0.003774,0.002782
