"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
 441,Motor vehicle and parts dealers,0.0005701,0.0004332,0.0004681,0.0009827,0.0008659,0.0002230,0.0018414,0.0010924,0.0011930,0.0009523,0.0008032,0.0027528,0.0007166,0.0006001,0.0031805,0.0023176,0.0009325,0.0008468,0.0010209,0.0008988,0.0006375,0.0009613,0.0009020,0.0003853,0.0007052,0.0007386,0.0002202,1.0007000,0.0012813,0.0002037,0.0007400,0.0003011,0.0004589,0.0006015,0.0067729,0.0003953,0.0005171,0.0010406,0.0002875,0.0008205,0.0003122,0.0003273,0.0002699,0.0003125,0.0004577,0.0001820,0.0003739,0.0000809,0.0009902,0.0009506,0.0002417,0.0002815,0.0003584,0.0003326,0.0011246,0.0008682,0.0003595,0.0002767,0.0003379,0.0002869,0.0003165,0.0002905,0.0003668,0.0003479,0.0004710,0.0040243,0.0003948,0.0001656,0.0003592,0.0003020,0.0004451
 445,Food and beverage stores,0.0001190,0.0000525,0.0000373,0.0000599,0.0000364,0.0000485,0.0004484,0.0000736,0.0001205,0.0000621,0.0000810,0.0001149,0.0000681,0.0001401,0.0001637,0.0000545,0.0005188,0.0002140,0.0001716,0.0001004,0.0000774,0.0001060,0.0008684,0.0000427,0.0002619,0.0001455,0.0000363,0.0001060,1.0001000,0.0000243,0.0000797,0.0000345,0.0000598,0.0000475,0.0004376,0.0001428,0.0000675,0.0000504,0.0000143,0.0000695,0.0000519,0.0000357,0.0000352,0.0000525,0.0000455,0.0000273,0.0000430,0.0000435,0.0001190,0.0000474,0.0000566,0.0000383,0.0000608,0.0000405,0.0000914,0.0000643,0.0000556,0.0000655,0.0000624,0.0000465,0.0000601,0.0000481,0.0000537,0.0003480,0.0000986,0.0002572,0.0000372,0.0000289,0.0000349,0.0000485,0.0000702
 452,General merchandise stores,0.0002596,0.0001461,0.0001085,0.0001707,0.0001100,0.0000960,0.0014822,0.0003876,0.0002260,0.0001794,0.0002091,0.0003212,0.0001794,0.0003207,0.0004582,0.0001873,0.0011296,0.0004812,0.0003950,0.0003843,0.0002589,0.0002706,0.0027623,0.0001109,0.0005045,0.0003409,0.0001171,0.0002700,0.0002922,1.0000800,0.0002391,0.0001321,0.0001456,0.0001475,0.0010428,0.0001475,0.0002320,0.0001323,0.0000491,0.0002386,0.0001693,0.0001136,0.0001163,0.0001752,0.0001566,0.0000967,0.0001487,0.0001094,0.0004769,0.0001791,0.0001784,0.0001316,0.0002006,0.0001327,0.0004486,0.0001941,0.0003155,0.0002050,0.0001772,0.0001566,0.0001934,0.0001618,0.0001740,0.0011048,0.0006438,0.0007375,0.0001133,0.0000926,0.0001072,0.0001526,0.0002228
 4A0,Other retail,0.0034188,0.0015545,0.0012931,0.0109675,0.0013252,0.0039436,0.0581370,0.0076659,0.0029237,0.0031917,0.0024221,0.0028169,0.0018801,0.0031102,0.0036517,0.0018528,0.0088110,0.0040447,0.0038077,0.0052545,0.0029651,0.0032287,0.0237281,0.0014970,0.0076936,0.0040280,0.0011344,0.0031417,0.0022530,0.0011925,1.0024000,0.0015974,0.0024318,0.0176988,0.0091789,0.0051376,0.0034532,0.0023786,0.0005113,0.0021842,0.0017414,0.0013908,0.0011092,0.0020019,0.0015155,0.0008397,0.0017059,0.0018151,0.0048088,0.0013450,0.0016627,0.0012096,0.0020601,0.0014214,0.0023119,0.0016843,0.0019828,0.0021395,0.0019652,0.0019557,0.0020085,0.0031238,0.0028519,0.0105682,0.0098611,0.0048402,0.0020404,0.0012933,0.0013899,0.0020968,0.0060877
481,Air transportation,0.0043787,0.0028728,0.0025628,0.0026436,0.0027450,0.0038370,0.0039315,0.0060662,0.0053284,0.0049630,0.0053814,0.0053199,0.0052106,0.0047817,0.0060063,0.0052495,0.0058025,0.0051504,0.0062245,0.0057946,0.0062401,0.0051503,0.0073332,0.0023237,0.0054270,0.0067102,0.0048261,0.0041068,0.0021815,0.0020621,0.0032357,1.0030800,0.0029290,0.0090615,0.0106593,0.0029821,0.0039179,0.0076732,0.0015198,0.0067286,0.0095830,0.0039864,0.0043488,0.0081676,0.0057941,0.0018938,0.0057996,0.0005875,0.0083247,0.0050517,0.0064925,0.0093271,0.0069290,0.0029921,0.0093453,0.0093043,0.0062423,0.0052252,0.0035648,0.0043833,0.0054408,0.0042038,0.0046290,0.0040632,0.0046459,0.0029024,0.0150500,0.0087707,0.0173431,0.0036175,0.0029410
482,Rail transportation,0.0091668,0.0041136,0.0028985,0.0384208,0.0036572,0.0087631,0.0051452,0.0113861,0.0196208,0.0341210,0.0109636,0.0072029,0.0035048,0.0111919,0.0089414,0.0058259,0.0083851,0.0057816,0.0122669,0.0061781,0.0035599,0.0156456,0.0068934,0.0029736,0.0124567,0.0106515,0.0008189,0.0010788,0.0011340,0.0007102,0.0010388,0.0017808,1.0061300,0.0030471,0.0135103,0.0014741,0.0027480,0.0015374,0.0005247,0.0022315,0.0010852,0.0012083,0.0009079,0.0007556,0.0010108,0.0006331,0.0008979,0.0003075,0.0038358,0.0008776,0.0010164,0.0008060,0.0012854,0.0008104,0.0013717,0.0018577,0.0025593,0.0018273,0.0022400,0.0019062,0.0022046,0.0009726,0.0017593,0.0021358,0.0047772,0.0013438,0.0016130,0.0024647,0.0045173,0.0022401,0.0048334
483,Water transportation,0.0034730,0.0008419,0.0015711,0.0032292,0.0010279,0.0008343,0.0012629,0.0006809,0.0032267,0.0033963,0.0010783,0.0007702,0.0004976,0.0014986,0.0008211,0.0007188,0.0007225,0.0008087,0.0044085,0.0010926,0.0005834,0.0009330,0.0005845,0.0011245,0.0014161,0.0007596,0.0001449,0.0002944,0.0001698,0.0001340,0.0001822,0.0005667,0.0005423,1.0007100,0.0004787,0.0004123,0.0038436,0.0002904,0.0000713,0.0002724,0.0002343,0.0002027,0.0001536,0.0001664,0.0001999,0.0000745,0.0001833,0.0000598,0.0004261,0.0001584,0.0001511,0.0001697,0.0009449,0.0002347,0.0002632,0.0004135,0.0006011,0.0002962,0.0003424,0.0003840,0.0004704,0.0002228,0.0003828,0.0004354,0.0012078,0.0001895,0.0003536,0.0002321,0.0021796,0.0004231,0.0008031
484,Truck transportation,0.0347962,0.0226468,0.0067732,0.0141044,0.0140490,0.0041700,0.0200057,0.0339758,0.0334632,0.0320239,0.0179091,0.0185120,0.0139749,0.0224829,0.0244146,0.0173607,0.0228978,0.0164024,0.0424362,0.0292181,0.0265579,0.0233759,0.0198428,0.0186881,0.0160679,0.0191425,0.0063161,0.0108189,0.0070396,0.0063066,0.0079663,0.0073175,0.0090080,0.0208290,1.0287300,0.0075955,0.0100956,0.0156141,0.0030128,0.0111800,0.0075862,0.0036726,0.0048076,0.0026097,0.0047302,0.0016853,0.0035659,0.0009845,0.0052161,0.0039436,0.0040059,0.0034936,0.0054351,0.0031815,0.0054523,0.0112415,0.0090302,0.0059847,0.0071329,0.0067185,0.0102543,0.0049751,0.0070727,0.0080664,0.0166423,0.0052612,0.0120029,0.0041691,0.0206896,0.0085981,0.0090285
485,Transit and ground passenger transportation,0.0006669,0.0005322,0.0006843,0.0007014,0.0005601,0.0008359,0.0007785,0.0012398,0.0011089,0.0011508,0.0011969,0.0010465,0.0009603,0.0008397,0.0010480,0.0008222,0.0011531,0.0009866,0.0010787,0.0008368,0.0010596,0.0010956,0.0015195,0.0005673,0.0009746,0.0013466,0.0006344,0.0010039,0.0004634,0.0004220,0.0006693,0.0006800,0.0056625,0.0009718,0.0007364,1.0005700,0.0011413,0.0005930,0.0002366,0.0013843,0.0024177,0.0013921,0.0014548,0.0031515,0.0015442,0.0011636,0.0016906,0.0001955,0.0028677,0.0016209,0.0023401,0.0032185,0.0020950,0.0009532,0.0030285,0.0022559,0.0022962,0.0017646,0.0013604,0.0032441,0.0011801,0.0148068,0.0012048,0.0010770,0.0010634,0.0007361,0.0003985,0.0004269,0.0003618,0.0038379,0.0024958
486,Pipeline transportation,0.0036789,0.0016401,0.0256974,0.0038096,0.0019199,0.0494846,0.0021748,0.0022634,0.0029903,0.0036898,0.0022028,0.0018306,0.0013905,0.0024885,0.0017711,0.0015568,0.0019474,0.0016463,0.0026670,0.0033258,0.0021956,0.0029204,0.0029067,0.0534505,0.0044313,0.0031495,0.0006871,0.0011712,0.0016314,0.0011396,0.0011446,0.0059740,0.0034153,0.0071777,0.0040299,0.0047032,1.0083800,0.0016880,0.0006519,0.0009895,0.0009755,0.0007766,0.0005279,0.0008113,0.0010322,0.0003198,0.0008819,0.0001585,0.0041874,0.0008641,0.0008165,0.0007525,0.0008462,0.0007145,0.0013492,0.0032959,0.0036463,0.0010311,0.0015790,0.0016346,0.0013659,0.0010952,0.0017790,0.0021292,0.0018125,0.0008777,0.0011256,0.0006627,0.0023394,0.0026782,0.0195144
487OS,Other transportation and support activities,0.0086528,0.0183295,0.0042806,0.0066074,0.0037480,0.0112072,0.0058941,0.0128576,0.0094335,0.0091546,0.0057908,0.0058824,0.0054640,0.0068072,0.0071483,0.0052697,0.0074739,0.0056658,0.0101113,0.0071891,0.0074495,0.0084711,0.0079477,0.0054169,0.0058584,0.0072654,0.0232140,0.0143893,0.0078572,0.0082992,0.0140110,0.0544767,0.0284772,0.1249040,0.0916819,0.0146256,0.0157374,1.0957900,0.0104636,0.0200366,0.0225954,0.0042776,0.0099395,0.0046658,0.0120549,0.0024210,0.0074166,0.0005285,0.0051523,0.0098262,0.0088234,0.0065759,0.0100656,0.0033610,0.0098532,0.0156005,0.0072269,0.0072736,0.0064917,0.0053014,0.0094012,0.0132213,0.0099459,0.0055901,0.0059617,0.0055925,0.0035276,0.0023376,0.0068493,0.0040115,0.0116682
493,Warehousing and storage,0.0079590,0.0017599,0.0010444,0.0028201,0.0011780,0.0021094,0.0023024,0.0035998,0.0035726,0.0036357,0.0041988,0.0044349,0.0047151,0.0043410,0.0036619,0.0046624,0.0041779,0.0038715,0.0051113,0.0038579,0.0051043,0.0036651,0.0061170,0.0011597,0.0033512,0.0040356,0.0067261,0.0134808,0.0134772,0.0105082,0.0113935,0.0015500,0.0013782,0.0105388,0.0133124,0.0034960,0.0019086,0.0095846,1.0117700,0.0044055,0.0037427,0.0012841,0.0021974,0.0006608,0.0020009,0.0005222,0.0012861,0.0001413,0.0013942,0.0018433,0.0015221,0.0012736,0.0016967,0.0007675,0.0030886,0.0023163,0.0014429,0.0016557,0.0021413,0.0013592,0.0021330,0.0020461,0.0016518,0.0020537,0.0020567,0.0013121,0.0013129,0.0020319,0.0006938,0.0031766,0.0021620
511,"Publishing industries, except internet (includes software)",0.0045512,0.0053563,0.0043964,0.0040623,0.0036221,0.0051692,0.0053495,0.0058141,0.0050955,0.0054370,0.0058074,0.0059016,0.0075782,0.0057261,0.0051182,0.0056944,0.0061913,0.0060464,0.0066306,0.0050710,0.0069494,0.0051287,0.0062534,0.0035112,0.0059531,0.0062674,0.0058474,0.0094643,0.0055807,0.0070337,0.0080997,0.0055422,0.0067451,0.0073174,0.0041819,0.0060223,0.0129505,0.0050989,0.0016010,1.1278100,0.0117136,0.0097915,0.0085703,0.0080648,0.0132794,0.0042573,0.0118353,0.0007112,0.0105229,0.0064147,0.0085584,0.0111700,0.0138200,0.0140349,0.0127737,0.0059671,0.0089251,0.0074073,0.0059336,0.0070689,0.0144402,0.0098897,0.0081857,0.0080518,0.0062397,0.0048980,0.0049936,0.0063426,0.0027421,0.0107931,0.0087911
512,Motion picture and sound recording industries,0.0007936,0.0006634,0.0007454,0.0007301,0.0007272,0.0007236,0.0011537,0.0009517,0.0008825,0.0009420,0.0010115,0.0011097,0.0010901,0.0009470,0.0009757,0.0009480,0.0010229,0.0010107,0.0010607,0.0008394,0.0011322,0.0008702,0.0010856,0.0005965,0.0009378,0.0010387,0.0012023,0.0025997,0.0016720,0.0009605,0.0013984,0.0039634,0.0009330,0.0019778,0.0010582,0.0014385,0.0018865,0.0013822,0.0003960,0.0019087,1.1862000,0.0650404,0.0021287,0.0015863,0.0036345,0.0007738,0.0024412,0.0001411,0.0025711,0.0013350,0.0022577,0.0029503,0.0030024,0.0025627,0.0026939,0.0014911,0.0030260,0.0017760,0.0011626,0.0024227,0.0042090,0.0053836,0.0016422,0.0018747,0.0015418,0.0014119,0.0022821,0.0017785,0.0005600,0.0021128,0.0011586
513,Broadcasting and telecommunications,0.0134532,0.0106818,0.0125217,0.0122312,0.0121382,0.0120951,0.0199422,0.0159542,0.0147875,0.0156622,0.0171138,0.0188764,0.0184062,0.0158788,0.0164911,0.0158022,0.0172998,0.0171448,0.0176279,0.0139868,0.0189381,0.0144627,0.0183812,0.0099891,0.0154092,0.0173826,0.0203912,0.0274352,0.0133117,0.0160462,0.0239119,0.0698454,0.0152536,0.0342144,0.0181905,0.0250469,0.0317218,0.0237755,0.0068120,0.0308822,0.0314371,1.2184100,0.0378700,0.0269307,0.0648525,0.0132961,0.0426048,0.0023765,0.0429687,0.0228281,0.0395531,0.0510807,0.0329929,0.0390038,0.0457647,0.0251148,0.0217771,0.0303559,0.0197323,0.0216672,0.0240340,0.0271852,0.0236535,0.0254357,0.0190817,0.0167874,0.0276075,0.0271126,0.0092431,0.0329230,0.0193231
514,"Data processing, internet publishing, and other information services",0.0024504,0.0018360,0.0034746,0.0025600,0.0024908,0.0036708,0.0031959,0.0064687,0.0054900,0.0047708,0.0058031,0.0063064,0.0047411,0.0048092,0.0042257,0.0050365,0.0062949,0.0048896,0.0049859,0.0041088,0.0059671,0.0054850,0.0055669,0.0026077,0.0041385,0.0056986,0.0028307,0.0063397,0.0039807,0.0029120,0.0051181,0.0052836,0.0028010,0.0050534,0.0025943,0.0030081,0.0063357,0.0037516,0.0009092,0.0152181,0.0034099,0.0053928,1.0107100,0.0084482,0.0211864,0.0035175,0.0145108,0.0005619,0.0053415,0.0031345,0.0073517,0.0079832,0.0065045,0.0079093,0.0143738,0.0079728,0.0084589,0.0034129,0.0043404,0.0029602,0.0036684,0.0049152,0.0046388,0.0036431,0.0042982,0.0034279,0.0099277,0.0092245,0.0021950,0.0077268,0.0051535
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0674885,0.0240787,0.0682650,0.0311232,0.0223821,0.0563442,0.0255414,0.0248914,0.0284867,0.0284114,0.0281982,0.0265452,0.0251453,0.0253074,0.0257191,0.0226111,0.0264510,0.0236696,0.0428019,0.0273558,0.0324921,0.0233278,0.0247305,0.0398713,0.0291721,0.0323113,0.0245325,0.0307517,0.0278263,0.0230644,0.0360783,0.0317873,0.0732468,0.0361426,0.0377041,0.0438682,0.0418963,0.0184025,0.0077056,0.0292180,0.0331088,0.0264813,0.0237903,1.1565300,0.0764358,0.0310633,0.1358240,0.0448449,0.0909704,0.0408107,0.0351366,0.0359152,0.0302386,0.0618980,0.0354512,0.0267841,0.0311191,0.0294193,0.0228975,0.0317746,0.0209301,0.0242790,0.0314686,0.0265151,0.0298723,0.0339345,0.0085266,0.0083215,0.0253004,0.0147336,0.0530182
523,"Securities, commodity contracts, and investments",0.0149444,0.0085791,0.0113160,0.0320999,0.0276780,0.0120559,0.0097383,0.0088833,0.0103204,0.0207771,0.0203797,0.0189401,0.0112520,0.0153722,0.0165983,0.0137544,0.0174996,0.0158176,0.0115952,0.0081901,0.0092236,0.0079758,0.0081066,0.0078079,0.0084262,0.0097769,0.0062819,0.0068767,0.0066031,0.0049614,0.0080004,0.0080577,0.0289013,0.0642796,0.0107795,0.0173575,0.0177042,0.0068658,0.0022027,0.0087526,0.0111803,0.0063009,0.0048238,0.0901758,1.1212400,0.0129475,0.5567860,0.0047262,0.0210156,0.0082755,0.0120791,0.0090576,0.0085533,0.0262000,0.0113911,0.0089652,0.0091690,0.0096196,0.0122738,0.0113453,0.0134764,0.0104111,0.0081407,0.0083527,0.0173233,0.0218702,0.0033090,0.0024892,0.0058306,0.0058084,0.0194488
524,Insurance carriers and related activities,0.0195517,0.0202624,0.0151711,0.0146086,0.0092015,0.0077083,0.0078152,0.0142060,0.0143803,0.0122546,0.0113394,0.0132614,0.0191814,0.0146769,0.0134254,0.0102291,0.0124517,0.0102143,0.0165668,0.0164352,0.0286565,0.0107233,0.0111283,0.0111497,0.0153461,0.0120288,0.0178066,0.0261302,0.0109141,0.0117831,0.0154723,0.0280383,0.0083387,0.0438260,0.0410738,0.0304215,0.0155537,0.0152808,0.0048770,0.0105249,0.0208007,0.0088894,0.0069264,0.0326829,0.0233705,1.3347200,0.0779506,0.0077095,0.0418500,0.0194705,0.0253979,0.0117662,0.0142711,0.0087581,0.0194195,0.0278972,0.0119732,0.0310141,0.0432753,0.0364762,0.0228273,0.0301845,0.0246200,0.0152457,0.0156196,0.0119616,0.0043432,0.0070869,0.0080743,0.0049568,0.0088533
525,"Funds, trusts, and other financial vehicles",0.0000555,0.0000486,0.0000428,0.0000683,0.0000526,0.0000297,0.0000270,0.0000378,0.0000400,0.0000494,0.0000472,0.0000490,0.0000503,0.0000471,0.0000463,0.0000368,0.0000456,0.0000393,0.0000458,0.0000412,0.0000652,0.0000303,0.0000312,0.0000308,0.0000396,0.0000350,0.0000412,0.0000574,0.0000287,0.0000283,0.0000390,0.0000624,0.0000524,0.0001636,0.0000902,0.0000788,0.0000515,0.0000373,0.0000119,0.0000308,0.0000530,0.0000246,0.0000191,0.0001758,0.0014725,0.0024975,1.0092100,0.0000204,0.0001046,0.0000468,0.0000626,0.0000335,0.0000375,0.0000530,0.0000508,0.0000633,0.0000340,0.0000700,0.0000962,0.0000823,0.0000597,0.0000694,0.0000562,0.0000391,0.0000512,0.0000501,0.0000123,0.0000164,0.0000225,0.0000166,0.0000413
 HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
 ORE,Other real estate,0.0316290,0.0129401,0.0179364,0.0156169,0.0126863,0.0250535,0.0206202,0.0179023,0.0174996,0.0177382,0.0216830,0.0181265,0.0144943,0.0174463,0.0148227,0.0139580,0.0220090,0.0178640,0.0242879,0.0174215,0.0201836,0.0175164,0.0240281,0.0142503,0.0156486,0.0205941,0.0236548,0.0317415,0.0463447,0.0423666,0.0694829,0.0285657,0.0202458,0.0705693,0.0242959,0.0201711,0.0714570,0.0219805,0.0385492,0.0324465,0.0445207,0.0242612,0.0196757,0.0423907,0.0705688,0.0229384,0.0871490,0.0167083,1.1579600,0.0460258,0.0820189,0.0358641,0.0578507,0.0352198,0.0402473,0.0321997,0.0887389,0.0566307,0.0937934,0.0680738,0.0621886,0.0510271,0.0646021,0.0236689,0.0502962,0.0695352,0.0094935,0.0272665,0.0228301,0.0235947,0.0337999
532RL,Rental and leasing services and lessors of intangible assets,0.0224579,0.0107658,0.1445320,0.0263694,0.0161205,0.0229307,0.0202617,0.0146207,0.0182362,0.0184197,0.0200420,0.0184275,0.0221785,0.0191257,0.0175824,0.0177722,0.0159152,0.0178458,0.0224142,0.0183636,0.0242085,0.0182863,0.0206548,0.0755065,0.0287806,0.0205918,0.0128538,0.0098127,0.0113495,0.0107003,0.0135308,0.0474695,0.0625011,0.0173933,0.0376676,0.0235588,0.0253788,0.0152327,0.0035318,0.0181210,0.0143522,0.0295923,0.0374109,0.0085988,0.0310617,0.0065545,0.0183581,0.0011244,0.0141854,1.0180600,0.0128348,0.0166722,0.0141730,0.0302330,0.0192168,0.0216326,0.0150621,0.0128977,0.0133450,0.0093061,0.0088875,0.0162826,0.0127802,0.0134822,0.0163498,0.0066854,0.0065715,0.0047516,0.0057717,0.0101852,0.0163971
5411,Legal services,0.0092911,0.0110672,0.0122383,0.0108926,0.0134538,0.0183337,0.0106760,0.0106271,0.0083279,0.0089511,0.0083923,0.0096832,0.0086251,0.0084800,0.0089660,0.0077900,0.0092376,0.0100724,0.0099264,0.0081622,0.0098215,0.0083597,0.0081475,0.0084709,0.0094368,0.0099617,0.0094588,0.0080369,0.0054501,0.0077767,0.0090031,0.0153860,0.0176757,0.0164992,0.0070030,0.0152228,0.0190169,0.0088719,0.0032876,0.0148052,0.0189362,0.0105255,0.0074996,0.0169551,0.0299054,0.0183127,0.0317689,0.0042496,0.0346881,0.0115903,1.0193100,0.0161272,0.0185815,0.0208688,0.0179020,0.0106640,0.0087101,0.0147720,0.0160817,0.0135283,0.0101553,0.0229004,0.0266095,0.0110271,0.0099497,0.0086892,0.0040250,0.0050956,0.0118065,0.0122704,0.0093650
5415,Computer systems design and related services,0.0051522,0.0048408,0.0114540,0.0045151,0.0038165,0.0071256,0.0050215,0.0061700,0.0052183,0.0057874,0.0058678,0.0067140,0.0086367,0.0052108,0.0056024,0.0068344,0.0061265,0.0053603,0.0062187,0.0054775,0.0064458,0.0056068,0.0083209,0.0079786,0.0063782,0.0066708,0.0053657,0.0067223,0.0038913,0.0041665,0.0052560,0.0097717,0.0177516,0.0100800,0.0039584,0.0042084,0.0062303,0.0040134,0.0018407,0.0089622,0.0061997,0.0080509,0.0148642,0.0095047,0.0231954,0.0060871,0.0157798,0.0008592,0.0133802,0.0087010,0.0103686,1.0161500,0.0084089,0.0174173,0.0121476,0.0053612,0.0082484,0.0059174,0.0081854,0.0069476,0.0057188,0.0047055,0.0056927,0.0047100,0.0050272,0.0043474,0.0197899,0.0474495,0.0033531,0.0090910,0.0098967
5412OP,"Miscellaneous professional, scientific, and technical services",0.0358982,0.0510168,0.0351483,0.0358239,0.0308676,0.0443083,0.0482580,0.0495828,0.0424264,0.0439720,0.0481873,0.0482764,0.0490306,0.0453904,0.0413558,0.0451615,0.0532013,0.0517378,0.0581127,0.0428000,0.0590743,0.0426633,0.0492766,0.0290437,0.0502029,0.0538742,0.0479842,0.0893820,0.0442620,0.0694203,0.0671177,0.0441671,0.0589550,0.0615485,0.0327306,0.0562222,0.1234640,0.0379903,0.0116578,0.0804263,0.1136300,0.0886926,0.0456154,0.0635394,0.1016830,0.0337837,0.0971037,0.0059207,0.0895271,0.0503048,0.0540530,0.0827790,1.1024500,0.1119960,0.0773547,0.0447855,0.0443844,0.0598522,0.0473476,0.0562993,0.0471528,0.0938421,0.0690944,0.0676545,0.0547987,0.0351913,0.0342724,0.0231544,0.0176477,0.0389710,0.0830407
55,Management of companies and enterprises,0.0222272,0.0139090,0.0423995,0.0574262,0.0764345,0.0107790,0.0193601,0.0291511,0.0465943,0.0392447,0.0376350,0.0553569,0.0787579,0.0628064,0.0568740,0.0819946,0.0338757,0.0382048,0.0683406,0.0521975,0.0613318,0.0493101,0.0446987,0.0313038,0.0961204,0.0559855,0.0219249,0.0092000,0.0093546,0.0181425,0.0168060,0.0169283,0.0127708,0.0533383,0.0292204,0.0277910,0.0190429,0.0295082,0.0066569,0.0349675,0.0146136,0.0101285,0.0117614,0.0309444,0.0152276,0.0085431,0.0179943,0.0022403,0.0206326,0.0201698,0.0112819,0.0166992,0.0166455,1.0086500,0.0484025,0.0166356,0.0156320,0.0261868,0.0350454,0.0168780,0.0236201,0.0153354,0.0188381,0.0389572,0.0228982,0.0118813,0.0116018,0.0061221,0.0053131,0.0095440,0.0137413
561,Administrative and support services,0.0220242,0.0178510,0.0210906,0.0186964,0.0162974,0.0288923,0.0235539,0.0295147,0.0327945,0.0426042,0.0372685,0.0307798,0.0373151,0.0309104,0.0281782,0.0375029,0.0272269,0.0254046,0.0304121,0.0324480,0.0822468,0.0301670,0.0414210,0.0223841,0.0274421,0.0308102,0.0392671,0.0379996,0.0259626,0.0268010,0.0424255,0.0519626,0.0310588,0.0630971,0.0578804,0.0477098,0.1462740,0.0532340,0.0214582,0.0926500,0.0406556,0.0311237,0.0489125,0.0399909,0.0549757,0.0545266,0.0485061,0.0054009,0.1458040,0.0368850,0.0628564,0.0724599,0.0626671,0.0327902,1.0679000,0.0428023,0.0460212,0.0562898,0.0544237,0.0557737,0.0433302,0.0545576,0.0427732,0.0401144,0.0286428,0.0277498,0.0205077,0.0178950,0.0325530,0.0283021,0.0393004
562,Waste management and remediation services,0.0021312,0.0019855,0.0127400,0.0032511,0.0073866,0.0041893,0.0052181,0.0036063,0.0049297,0.0285264,0.0086349,0.0056245,0.0042364,0.0068101,0.0058457,0.0046718,0.0048324,0.0040065,0.0040847,0.0036712,0.0030568,0.0103038,0.0048100,0.0095394,0.0046240,0.0048239,0.0017690,0.0058937,0.0036313,0.0022325,0.0031306,0.0027021,0.0025580,0.0145493,0.0031574,0.0088655,0.0154582,0.0048588,0.0017602,0.0022688,0.0023214,0.0020752,0.0011922,0.0013716,0.0022253,0.0022360,0.0021305,0.0004070,0.0144810,0.0021071,0.0022347,0.0018465,0.0025781,0.0017900,0.0042607,1.1187700,0.0057716,0.0035626,0.0046183,0.0072760,0.0046713,0.0030343,0.0059837,0.0102657,0.0043517,0.0032102,0.0015754,0.0024283,0.0012348,0.0125455,0.0102162
61,Educational services,0.0007325,0.0028360,0.0000777,0.0001389,0.0000856,0.0003742,0.0004243,0.0006607,0.0001236,0.0002471,0.0001320,0.0001308,0.0001179,0.0001421,0.0001519,0.0001126,0.0002079,0.0001241,0.0003312,0.0001642,0.0001656,0.0002574,0.0005986,0.0000826,0.0001492,0.0001570,0.0004983,0.0020742,0.0048981,0.0000535,0.0052791,0.0001161,0.0003005,0.0002032,0.0001547,0.0001232,0.0003289,0.0001114,0.0000296,0.0001415,0.0001065,0.0004057,0.0005153,0.0000868,0.0001098,0.0000538,0.0000948,0.0000217,0.0001860,0.0000887,0.0000850,0.0003553,0.0001755,0.0000994,0.0005029,0.0002200,1.0057500,0.0001021,0.0001606,0.0000962,0.0000971,0.0009645,0.0002752,0.0001542,0.0001958,0.0006258,0.0002572,0.0001136,0.0000750,0.0034007,0.0001810
