"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
 441,Motor vehicle and parts dealers,0.0004027,0.0003605,0.0003281,0.0010974,0.0006187,0.0002161,0.0018443,0.0009456,0.0011276,0.0007894,0.0006946,0.0027128,0.0005715,0.0003963,0.0028300,0.0027879,0.0008672,0.0008075,0.0008067,0.0008679,0.0004823,0.0008572,0.0006476,0.0002624,0.0005174,0.0006317,0.0001946,1.0010500,0.0013372,0.0001851,0.0008369,0.0002467,0.0003483,0.0004674,0.0042373,0.0002200,0.0003576,0.0009749,0.0006635,0.0005889,0.0002587,0.0002493,0.0001726,0.0002161,0.0003386,0.0001969,0.0002204,0.0000856,0.0006609,0.0007055,0.0001667,0.0001615,0.0002976,0.0001821,0.0008352,0.0004759,0.0002569,0.0002263,0.0002764,0.0002148,0.0002589,0.0002151,0.0002602,0.0002585,0.0003508,0.0035370,0.0003612,0.0001412,0.0002133,0.0002275,0.0004269
 445,Food and beverage stores,0.0000700,0.0000371,0.0000304,0.0000484,0.0000238,0.0000397,0.0004354,0.0000484,0.0000970,0.0000483,0.0000625,0.0001010,0.0000474,0.0000922,0.0001361,0.0000379,0.0004744,0.0002236,0.0001201,0.0000874,0.0000622,0.0000857,0.0008007,0.0000277,0.0002244,0.0001258,0.0000385,0.0002426,1.0001100,0.0000202,0.0000873,0.0000241,0.0000401,0.0000359,0.0002363,0.0000571,0.0000768,0.0000411,0.0000315,0.0000568,0.0000478,0.0000291,0.0000292,0.0000326,0.0000393,0.0000316,0.0000269,0.0001344,0.0000874,0.0000348,0.0000390,0.0000263,0.0000451,0.0000242,0.0000758,0.0000342,0.0000439,0.0000601,0.0000526,0.0000360,0.0000501,0.0000347,0.0000381,0.0003012,0.0000794,0.0002117,0.0000298,0.0000252,0.0000254,0.0000350,0.0000736
 452,General merchandise stores,0.0001727,0.0001278,0.0000959,0.0001682,0.0000883,0.0001018,0.0014441,0.0001993,0.0002158,0.0001631,0.0001805,0.0003357,0.0001361,0.0002220,0.0004275,0.0002064,0.0010376,0.0005123,0.0002989,0.0004047,0.0002371,0.0002359,0.0028929,0.0000822,0.0004336,0.0003169,0.0001361,0.0006045,0.0003400,1.0000700,0.0002831,0.0001111,0.0001198,0.0001260,0.0007091,0.0000950,0.0002661,0.0001402,0.0001191,0.0002184,0.0001736,0.0001031,0.0001049,0.0001225,0.0001488,0.0001197,0.0001017,0.0002949,0.0003405,0.0001459,0.0001365,0.0001005,0.0001637,0.0000881,0.0003358,0.0001226,0.0005448,0.0001999,0.0001607,0.0001255,0.0001817,0.0001329,0.0001337,0.0010794,0.0006989,0.0006691,0.0001028,0.0000903,0.0000884,0.0001231,0.0002454
 4A0,Other retail,0.0026937,0.0012934,0.0017129,0.0048113,0.0010921,0.0029272,0.0541120,0.0027623,0.0021651,0.0023166,0.0019381,0.0026186,0.0013347,0.0021760,0.0031392,0.0014757,0.0081409,0.0042507,0.0029507,0.0055011,0.0026496,0.0027321,0.0238940,0.0016339,0.0080498,0.0039606,0.0013448,0.0061272,0.0025460,0.0016354,1.0029700,0.0015157,0.0021776,0.0184527,0.0070525,0.0023314,0.0049095,0.0046528,0.0013562,0.0020179,0.0017737,0.0013891,0.0009995,0.0013617,0.0014961,0.0010724,0.0010908,0.0034592,0.0044347,0.0011252,0.0013466,0.0009657,0.0016894,0.0009405,0.0017884,0.0011879,0.0021064,0.0020653,0.0018872,0.0015723,0.0019114,0.0027544,0.0020292,0.0096823,0.0082695,0.0044497,0.0013612,0.0011578,0.0014622,0.0017411,0.0072214
481,Air transportation,0.0025003,0.0015914,0.0014250,0.0021987,0.0020932,0.0038572,0.0029628,0.0052023,0.0046120,0.0041629,0.0051826,0.0045375,0.0029607,0.0030017,0.0040231,0.0037164,0.0059280,0.0046951,0.0038848,0.0047634,0.0044302,0.0041279,0.0073314,0.0011231,0.0031059,0.0056024,0.0032300,0.0025781,0.0016358,0.0014385,0.0022568,1.0023700,0.0022184,0.0051701,0.0056587,0.0010992,0.0021536,0.0049220,0.0027172,0.0059235,0.0061226,0.0035037,0.0035462,0.0057214,0.0057631,0.0021601,0.0042593,0.0003860,0.0067410,0.0037664,0.0049055,0.0085421,0.0050387,0.0021992,0.0065897,0.0073127,0.0055632,0.0046313,0.0024271,0.0029519,0.0042437,0.0028861,0.0034924,0.0028183,0.0032891,0.0027001,0.0159210,0.0102891,0.0123671,0.0031947,0.0022364
482,Rail transportation,0.0084547,0.0037161,0.0025220,0.0419718,0.0024775,0.0053812,0.0049949,0.0110200,0.0216568,0.0385975,0.0107728,0.0077002,0.0030340,0.0094217,0.0086097,0.0051858,0.0080096,0.0059145,0.0121181,0.0070468,0.0033051,0.0186365,0.0055215,0.0024087,0.0113190,0.0108059,0.0008878,0.0012389,0.0010650,0.0006590,0.0009880,0.0016003,1.0047300,0.0026635,0.0146704,0.0006662,0.0021907,0.0018173,0.0011703,0.0018066,0.0010484,0.0011916,0.0006909,0.0004877,0.0008297,0.0006624,0.0005564,0.0002215,0.0024774,0.0008366,0.0007294,0.0006227,0.0012407,0.0006790,0.0011583,0.0017843,0.0019170,0.0017052,0.0019049,0.0016101,0.0019280,0.0008857,0.0014604,0.0017046,0.0038232,0.0012231,0.0018417,0.0029534,0.0035231,0.0020643,0.0055576
483,Water transportation,0.0022238,0.0005581,0.0011024,0.0023571,0.0004494,0.0006169,0.0008774,0.0004806,0.0021082,0.0025953,0.0007894,0.0006201,0.0003640,0.0008601,0.0005726,0.0004694,0.0005443,0.0006430,0.0030053,0.0008022,0.0004644,0.0007761,0.0004195,0.0007692,0.0009136,0.0005807,0.0002163,0.0003965,0.0001862,0.0001609,0.0002332,0.0004395,0.0003530,1.0006000,0.0004802,0.0001770,0.0035030,0.0003816,0.0002234,0.0003111,0.0003280,0.0002896,0.0001441,0.0001761,0.0002839,0.0001455,0.0001976,0.0000394,0.0003534,0.0001904,0.0001677,0.0002038,0.0020844,0.0002927,0.0002423,0.0003209,0.0003897,0.0002927,0.0002954,0.0003125,0.0003665,0.0002825,0.0003389,0.0003976,0.0007051,0.0002059,0.0013275,0.0003453,0.0042032,0.0003727,0.0006500
484,Truck transportation,0.0299637,0.0199412,0.0065609,0.0146048,0.0122500,0.0040957,0.0201321,0.0306366,0.0334001,0.0331629,0.0180265,0.0205398,0.0127616,0.0183956,0.0249245,0.0160589,0.0230417,0.0168168,0.0417831,0.0302913,0.0254024,0.0250888,0.0162169,0.0148510,0.0152434,0.0197074,0.0064295,0.0115134,0.0111266,0.0118390,0.0096617,0.0072874,0.0078739,0.0164043,1.0216400,0.0032118,0.0084586,0.0159581,0.0069688,0.0094131,0.0058973,0.0040432,0.0037539,0.0018317,0.0043275,0.0020243,0.0026554,0.0009403,0.0042650,0.0035655,0.0028263,0.0027080,0.0049309,0.0025756,0.0043677,0.0094174,0.0066294,0.0054577,0.0061517,0.0057711,0.0082774,0.0042742,0.0067347,0.0064456,0.0132370,0.0052691,0.0191128,0.0046881,0.0135720,0.0073388,0.0083921
485,Transit and ground passenger transportation,0.0003514,0.0002770,0.0002810,0.0004599,0.0003672,0.0008160,0.0005073,0.0009118,0.0008067,0.0008606,0.0009587,0.0007605,0.0004449,0.0004784,0.0005914,0.0005472,0.0010294,0.0008780,0.0005667,0.0006687,0.0006779,0.0007346,0.0013095,0.0002044,0.0004341,0.0009190,0.0004340,0.0005200,0.0003132,0.0002574,0.0004497,0.0003992,0.0022382,0.0006704,0.0004590,1.0002300,0.0004691,0.0004446,0.0004132,0.0011137,0.0012624,0.0008839,0.0009422,0.0015471,0.0011933,0.0009654,0.0009151,0.0000921,0.0016826,0.0008590,0.0013813,0.0020086,0.0013195,0.0005119,0.0015605,0.0013622,0.0013011,0.0012628,0.0007334,0.0012229,0.0007807,0.0056131,0.0006989,0.0005837,0.0006456,0.0005789,0.0003881,0.0003663,0.0002457,0.0034290,0.0007200
486,Pipeline transportation,0.0035422,0.0017431,0.0264679,0.0031771,0.0011276,0.0325919,0.0017973,0.0019789,0.0026582,0.0031730,0.0017393,0.0016158,0.0009099,0.0016582,0.0014048,0.0010753,0.0015798,0.0013837,0.0022746,0.0034896,0.0018920,0.0031283,0.0024064,0.0307495,0.0050245,0.0028315,0.0006147,0.0008670,0.0011275,0.0007367,0.0008527,0.0056784,0.0024943,0.0059804,0.0036610,0.0016844,1.0079900,0.0016699,0.0013993,0.0007393,0.0007405,0.0007103,0.0003669,0.0004474,0.0006413,0.0003406,0.0004436,0.0000898,0.0030350,0.0006516,0.0005568,0.0004500,0.0006231,0.0005877,0.0010266,0.0014989,0.0030792,0.0008650,0.0013485,0.0012768,0.0011620,0.0007816,0.0012602,0.0016256,0.0013952,0.0007483,0.0015853,0.0008194,0.0037413,0.0022724,0.0151918
487OS,Other transportation and support activities,0.0075556,0.0108247,0.0034962,0.0090414,0.0034951,0.0107896,0.0066426,0.0135831,0.0114749,0.0102275,0.0065961,0.0071441,0.0051521,0.0062558,0.0078154,0.0055100,0.0095831,0.0069123,0.0098909,0.0088299,0.0083638,0.0093650,0.0095926,0.0038528,0.0056407,0.0079349,0.0264353,0.0128561,0.0095923,0.0094868,0.0185825,0.0799595,0.0168923,0.1196560,0.0988989,0.0061969,0.0129672,1.1340500,0.0368565,0.0262508,0.0204081,0.0050893,0.0113811,0.0038532,0.0171687,0.0037736,0.0093470,0.0004935,0.0052526,0.0111329,0.0086009,0.0063189,0.0115104,0.0033524,0.0100365,0.0157059,0.0072908,0.0082138,0.0064495,0.0051237,0.0109053,0.0121847,0.0073206,0.0051288,0.0058435,0.0071830,0.0058335,0.0034882,0.0069910,0.0045277,0.0125362
493,Warehousing and storage,0.0058300,0.0018815,0.0010529,0.0058215,0.0012070,0.0024028,0.0028771,0.0060337,0.0051221,0.0055774,0.0059212,0.0060574,0.0058574,0.0048356,0.0054426,0.0057586,0.0065672,0.0064666,0.0050411,0.0065796,0.0075263,0.0051158,0.0092852,0.0010904,0.0038495,0.0054752,0.0107215,0.0090644,0.0189603,0.0217377,0.0123256,0.0021606,0.0015315,0.0103282,0.0147208,0.0014653,0.0017002,0.0146201,1.0453900,0.0055548,0.0040172,0.0017586,0.0024166,0.0006807,0.0028444,0.0008092,0.0015893,0.0001840,0.0017498,0.0021886,0.0016120,0.0012557,0.0019985,0.0008375,0.0024800,0.0027426,0.0015285,0.0020391,0.0027081,0.0017088,0.0024211,0.0026414,0.0020183,0.0023736,0.0031906,0.0018344,0.0021473,0.0028156,0.0008276,0.0038247,0.0023127
511,"Publishing industries, except internet (includes software)",0.0033399,0.0035418,0.0037683,0.0046969,0.0031602,0.0062244,0.0053265,0.0059715,0.0052485,0.0057833,0.0062855,0.0060693,0.0052683,0.0047861,0.0046807,0.0056475,0.0075766,0.0071100,0.0047855,0.0063583,0.0074763,0.0052328,0.0069483,0.0027380,0.0051372,0.0061413,0.0059340,0.0088534,0.0048886,0.0052653,0.0071356,0.0049338,0.0056898,0.0071075,0.0040180,0.0033844,0.0090466,0.0040420,0.0045723,1.0639500,0.0109774,0.0104720,0.0081567,0.0064447,0.0132403,0.0057935,0.0088929,0.0005336,0.0087086,0.0067130,0.0080342,0.0095918,0.0127803,0.0124944,0.0092278,0.0048144,0.0081807,0.0067598,0.0058733,0.0058082,0.0116758,0.0083184,0.0068831,0.0080262,0.0055363,0.0057076,0.0103554,0.0113444,0.0047247,0.0090805,0.0081885
512,Motion picture and sound recording industries,0.0007503,0.0006486,0.0008382,0.0010389,0.0008101,0.0010127,0.0013977,0.0013489,0.0012072,0.0013033,0.0014556,0.0014356,0.0012159,0.0010700,0.0010726,0.0011772,0.0017572,0.0014963,0.0010490,0.0014149,0.0016212,0.0011708,0.0015545,0.0006183,0.0010640,0.0013825,0.0015503,0.0030047,0.0019651,0.0010473,0.0016907,0.0020048,0.0010044,0.0023826,0.0014885,0.0011229,0.0017557,0.0014809,0.0014768,0.0026705,1.1494300,0.0868205,0.0020862,0.0015720,0.0038906,0.0015447,0.0023530,0.0001340,0.0034688,0.0014996,0.0023279,0.0024066,0.0030769,0.0026249,0.0026195,0.0012828,0.0044914,0.0019754,0.0016068,0.0022534,0.0050416,0.0057129,0.0016361,0.0021422,0.0018857,0.0022367,0.0047790,0.0025737,0.0011212,0.0025868,0.0013039
513,Broadcasting and telecommunications,0.0098644,0.0082842,0.0111132,0.0137244,0.0107970,0.0131540,0.0187352,0.0177615,0.0158924,0.0169627,0.0192974,0.0190317,0.0162211,0.0140936,0.0140342,0.0154581,0.0234593,0.0198383,0.0137036,0.0186107,0.0213934,0.0152814,0.0205722,0.0081670,0.0138023,0.0181874,0.0206244,0.0270206,0.0134998,0.0137631,0.0225029,0.0235538,0.0128887,0.0320161,0.0199551,0.0153221,0.0231821,0.0196265,0.0197265,0.0304687,0.0307639,1.2525600,0.0284801,0.0206601,0.0532337,0.0207923,0.0318864,0.0017719,0.0459331,0.0198260,0.0312762,0.0314883,0.0286178,0.0323540,0.0344834,0.0169776,0.0229732,0.0258204,0.0213687,0.0202767,0.0262068,0.0241626,0.0192714,0.0221200,0.0183183,0.0194749,0.0261690,0.0287908,0.0099999,0.0324725,0.0169366
514,"Data processing, internet publishing, and other information services",0.0022999,0.0017067,0.0030578,0.0029323,0.0021969,0.0044945,0.0034969,0.0077157,0.0065257,0.0059571,0.0075332,0.0075909,0.0059885,0.0048265,0.0049083,0.0067576,0.0096072,0.0070817,0.0044542,0.0064832,0.0071115,0.0061567,0.0068606,0.0022212,0.0043210,0.0063947,0.0034205,0.0064846,0.0043900,0.0036653,0.0054287,0.0066245,0.0031167,0.0055993,0.0027060,0.0018959,0.0049602,0.0027646,0.0026912,0.0154077,0.0048286,0.0067454,1.0115900,0.0066500,0.0268773,0.0044021,0.0153770,0.0004799,0.0055205,0.0043762,0.0067653,0.0055238,0.0066768,0.0095883,0.0111418,0.0073001,0.0083301,0.0035269,0.0053729,0.0032253,0.0044396,0.0047748,0.0040983,0.0038790,0.0043477,0.0052115,0.0207393,0.0163725,0.0032768,0.0076571,0.0062662
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0864125,0.0234743,0.0370513,0.0429628,0.0239084,0.0736440,0.0288474,0.0321907,0.0377679,0.0399450,0.0375101,0.0342983,0.0239214,0.0271799,0.0283050,0.0264545,0.0372760,0.0334594,0.0469924,0.0418342,0.0405712,0.0308124,0.0337482,0.0247650,0.0275644,0.0385035,0.0280012,0.0324342,0.0317712,0.0221772,0.0433213,0.0360653,0.1268460,0.0421255,0.0458347,0.0314459,0.0338860,0.0238284,0.0257064,0.0379450,0.0369858,0.0288365,0.0188182,1.1555700,0.1056170,0.0451263,0.1573510,0.0492191,0.0896664,0.0559485,0.0362672,0.0358830,0.0352914,0.0667222,0.0319315,0.0248918,0.0433112,0.0358731,0.0278712,0.0310866,0.0310406,0.0273773,0.0319597,0.0266884,0.0335100,0.0619503,0.0124111,0.0109235,0.0360656,0.0183678,0.0648662
523,"Securities, commodity contracts, and investments",0.0127056,0.0071668,0.0078165,0.0246983,0.0209812,0.0144900,0.0099794,0.0090647,0.0107222,0.0234859,0.0243917,0.0207443,0.0088240,0.0137821,0.0143286,0.0141065,0.0223126,0.0195284,0.0098285,0.0100365,0.0094133,0.0086496,0.0092870,0.0054541,0.0071925,0.0100410,0.0065144,0.0068894,0.0068511,0.0044665,0.0083571,0.0091145,0.0352992,0.0624201,0.0119369,0.0110098,0.0132091,0.0078095,0.0065680,0.0099054,0.0123706,0.0068605,0.0040464,0.0823915,1.1278800,0.0185626,0.5652550,0.0044841,0.0186835,0.0102285,0.0112042,0.0081776,0.0090875,0.0222263,0.0096734,0.0070939,0.0092557,0.0102518,0.0168298,0.0091153,0.0274847,0.0124710,0.0075363,0.0075699,0.0169697,0.0393334,0.0040837,0.0030416,0.0065340,0.0066819,0.0243934
524,Insurance carriers and related activities,0.0160181,0.0166356,0.0147029,0.0189467,0.0113719,0.0110679,0.0091688,0.0164390,0.0172413,0.0157391,0.0138885,0.0164718,0.0143641,0.0164417,0.0131014,0.0111879,0.0177064,0.0134254,0.0152948,0.0248166,0.0368413,0.0126338,0.0128965,0.0133621,0.0122232,0.0136427,0.0203402,0.0267742,0.0148985,0.0115803,0.0197511,0.0240419,0.0110095,0.0461335,0.0532744,0.0331227,0.0175586,0.0240539,0.0190723,0.0142294,0.0233222,0.0115290,0.0094996,0.0374331,0.0366662,1.4082000,0.0385132,0.0066293,0.0459526,0.0242210,0.0288976,0.0126940,0.0168472,0.0095530,0.0212518,0.0308882,0.0151848,0.0408996,0.0454601,0.0348591,0.0291920,0.0326564,0.0271732,0.0173822,0.0178768,0.0164606,0.0066472,0.0157612,0.0151458,0.0059172,0.0145472
525,"Funds, trusts, and other financial vehicles",0.0000924,0.0000776,0.0000732,0.0001388,0.0001020,0.0000812,0.0000611,0.0000828,0.0000906,0.0001243,0.0001209,0.0001185,0.0000752,0.0000972,0.0000877,0.0000806,0.0001273,0.0001045,0.0000813,0.0001139,0.0001523,0.0000688,0.0000716,0.0000615,0.0000632,0.0000765,0.0000881,0.0001107,0.0000708,0.0000525,0.0000917,0.0001083,0.0001443,0.0003445,0.0002149,0.0001445,0.0000991,0.0001044,0.0000839,0.0000779,0.0001158,0.0000595,0.0000442,0.0003761,0.0035534,0.0047757,1.0117900,0.0000359,0.0002109,0.0001124,0.0001310,0.0000675,0.0000842,0.0001029,0.0001007,0.0001252,0.0000791,0.0001683,0.0002037,0.0001446,0.0001815,0.0001474,0.0001141,0.0000814,0.0001117,0.0001748,0.0000347,0.0000621,0.0000707,0.0000402,0.0001230
 HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
 ORE,Other real estate,0.0229411,0.0131866,0.0168181,0.0172991,0.0134224,0.0299072,0.0252570,0.0269632,0.0231268,0.0246734,0.0303284,0.0248139,0.0149862,0.0191305,0.0188253,0.0174461,0.0344362,0.0261568,0.0252292,0.0300516,0.0275194,0.0242489,0.0367491,0.0124338,0.0170559,0.0272171,0.0383128,0.0416992,0.0709061,0.0666445,0.0922143,0.0310564,0.0211828,0.0846976,0.0347561,0.0120537,0.0445610,0.0367527,0.1259960,0.0472547,0.0726312,0.0470114,0.0251605,0.0331918,0.0861053,0.0413532,0.0641705,0.0044531,1.1953000,0.0478546,0.0946694,0.0425862,0.0673499,0.0409371,0.0429744,0.0315158,0.1024580,0.0779608,0.1235280,0.1004440,0.1091520,0.0745414,0.0758361,0.0319124,0.0783698,0.0704090,0.0155004,0.0330942,0.0225094,0.0293127,0.0332214
532RL,Rental and leasing services and lessors of intangible assets,0.0200787,0.0104183,0.0687144,0.0373353,0.0194336,0.0200691,0.0194803,0.0177482,0.0218111,0.0222540,0.0243116,0.0228490,0.0219968,0.0188986,0.0194058,0.0205516,0.0176489,0.0247694,0.0214695,0.0229758,0.0283504,0.0220484,0.0248905,0.0428065,0.0254442,0.0227437,0.0153545,0.0110323,0.0112584,0.0103132,0.0158805,0.0506088,0.0690333,0.0160027,0.0418598,0.0137285,0.0184869,0.0175881,0.0109467,0.0253393,0.0198788,0.0262785,0.0248220,0.0068003,0.0163954,0.0081913,0.0097085,0.0010543,0.0136935,1.0183800,0.0139135,0.0145183,0.0159554,0.0298269,0.0159078,0.0235636,0.0182706,0.0144209,0.0131771,0.0088610,0.0103507,0.0193645,0.0129573,0.0148744,0.0190084,0.0080626,0.0086806,0.0060742,0.0070189,0.0110769,0.0158280
5411,Legal services,0.0073376,0.0075855,0.0116848,0.0139987,0.0232479,0.0239906,0.0104899,0.0110423,0.0096954,0.0104620,0.0096085,0.0106728,0.0071369,0.0076402,0.0079237,0.0079327,0.0110229,0.0127700,0.0084366,0.0109031,0.0108458,0.0093414,0.0095365,0.0078290,0.0093435,0.0107392,0.0097902,0.0077095,0.0058459,0.0067499,0.0090522,0.0222667,0.0142165,0.0161237,0.0073189,0.0097545,0.0144013,0.0087472,0.0097229,0.0168766,0.0192226,0.0125818,0.0069320,0.0130456,0.0256090,0.0251220,0.0212109,0.0012976,0.0254373,0.0144763,1.0163500,0.0147602,0.0216066,0.0233016,0.0149054,0.0092798,0.0087155,0.0146705,0.0162890,0.0122034,0.0113980,0.0190975,0.0331637,0.0100289,0.0101661,0.0098177,0.0072298,0.0080105,0.0120526,0.0123196,0.0104453
5415,Computer systems design and related services,0.0047620,0.0038607,0.0111227,0.0050742,0.0032510,0.0102086,0.0055382,0.0070077,0.0064050,0.0073326,0.0076223,0.0087526,0.0103681,0.0054668,0.0065412,0.0093477,0.0091973,0.0076791,0.0060118,0.0081415,0.0080480,0.0069341,0.0094768,0.0075526,0.0075429,0.0080169,0.0056820,0.0078341,0.0044785,0.0049143,0.0062640,0.0132838,0.0143830,0.0109350,0.0048888,0.0024578,0.0057650,0.0046672,0.0061499,0.0115556,0.0086335,0.0108765,0.0167592,0.0071278,0.0272480,0.0077445,0.0157694,0.0006509,0.0138095,0.0138382,0.0107772,1.0137900,0.0092994,0.0235943,0.0112742,0.0053177,0.0099487,0.0069940,0.0092221,0.0064756,0.0071071,0.0051966,0.0059829,0.0053353,0.0056950,0.0055652,0.0401368,0.0776629,0.0041419,0.0095865,0.0113344
5412OP,"Miscellaneous professional, scientific, and technical services",0.0285926,0.0353965,0.0312001,0.0463059,0.0307334,0.0546489,0.0519079,0.0552930,0.0471518,0.0504892,0.0565094,0.0528580,0.0391945,0.0422060,0.0406810,0.0468806,0.0691667,0.0651839,0.0438605,0.0581915,0.0697565,0.0469953,0.0569903,0.0228544,0.0456678,0.0567908,0.0557957,0.0903646,0.0436773,0.0525697,0.0640874,0.0371684,0.0498489,0.0640687,0.0338748,0.0347246,0.0965142,0.0322808,0.0368528,0.0881049,0.1137030,0.1008560,0.0363049,0.0573020,0.0946628,0.0543041,0.0693773,0.0048672,0.0768310,0.0477258,0.0527967,0.0741901,1.1095400,0.0972282,0.0605156,0.0399278,0.0437709,0.0598828,0.0491087,0.0527479,0.0531592,0.0858200,0.0655862,0.0786912,0.0526365,0.0424855,0.0736696,0.0396777,0.0216231,0.0412304,0.0811406
55,Management of companies and enterprises,0.0210035,0.0141730,0.0491767,0.0429521,0.0231861,0.0149012,0.0195672,0.0436774,0.0509347,0.0443074,0.0406067,0.0576635,0.0832268,0.0536760,0.0716731,0.0772578,0.0411044,0.0488032,0.0590823,0.0716772,0.0700345,0.0558383,0.0472801,0.0342262,0.1085540,0.0633154,0.0311366,0.0102253,0.0105975,0.0299997,0.0171191,0.0165350,0.0132696,0.0283441,0.0255388,0.0091915,0.0168113,0.0256277,0.0163074,0.0286160,0.0163037,0.0119425,0.0090261,0.0240698,0.0257213,0.0109083,0.0171666,0.0019081,0.0230587,0.0271905,0.0165712,0.0147066,0.0181856,1.0083700,0.0227153,0.0278879,0.0136844,0.0267931,0.0377058,0.0222333,0.0193494,0.0223182,0.0203358,0.0403068,0.0414936,0.0151955,0.0129585,0.0071047,0.0062347,0.0099955,0.0153752
561,Administrative and support services,0.0176506,0.0132982,0.0164577,0.0218226,0.0160213,0.0302538,0.0231282,0.0315723,0.0325460,0.0441922,0.0423308,0.0359310,0.0292820,0.0262144,0.0278189,0.0436855,0.0326863,0.0279623,0.0274621,0.0362159,0.0857578,0.0318745,0.0523760,0.0131700,0.0222381,0.0315477,0.0361017,0.0348116,0.0317457,0.0280908,0.0402999,0.0428824,0.0288149,0.0627484,0.0547310,0.0297680,0.0814278,0.0492416,0.0590308,0.0550995,0.0441415,0.0361206,0.0291892,0.0329429,0.0528059,0.0491491,0.0356066,0.0031086,0.1599630,0.0434430,0.0539117,0.0505325,0.0489056,0.0301661,1.0512300,0.0411534,0.0405139,0.0535454,0.0569313,0.0490353,0.0516417,0.0505564,0.0387425,0.0388472,0.0324891,0.0326781,0.0372494,0.0257565,0.0230884,0.0295579,0.0388973
562,Waste management and remediation services,0.0017365,0.0015008,0.0074537,0.0033295,0.0020026,0.0037643,0.0035814,0.0034105,0.0040259,0.0147709,0.0052054,0.0038239,0.0020363,0.0035892,0.0037106,0.0029195,0.0047029,0.0031960,0.0035780,0.0047613,0.0034076,0.0064643,0.0035568,0.0052363,0.0042992,0.0044642,0.0019351,0.0044717,0.0031950,0.0019792,0.0028907,0.0030162,0.0020752,0.0416038,0.0035060,0.0164544,0.0056097,0.0084978,0.0051753,0.0018789,0.0021825,0.0022996,0.0010176,0.0009788,0.0023118,0.0033551,0.0015529,0.0002172,0.0138436,0.0022797,0.0019172,0.0014668,0.0023740,0.0017086,0.0031506,1.1132200,0.0052445,0.0034475,0.0033426,0.0053170,0.0049700,0.0027324,0.0048243,0.0069628,0.0040330,0.0030849,0.0019448,0.0027105,0.0015647,0.0121319,0.0105882
61,Educational services,0.0005456,0.0015059,0.0000656,0.0001014,0.0000559,0.0005397,0.0002919,0.0003631,0.0001197,0.0003114,0.0001349,0.0001287,0.0000855,0.0001135,0.0001309,0.0000954,0.0001636,0.0001143,0.0002454,0.0001620,0.0001451,0.0002193,0.0006643,0.0000569,0.0001207,0.0001377,0.0003854,0.0007010,0.0026992,0.0000492,0.0034436,0.0001887,0.0002608,0.0002059,0.0001156,0.0000620,0.0002299,0.0001322,0.0000894,0.0001096,0.0001972,0.0004081,0.0003051,0.0000955,0.0001173,0.0000633,0.0000802,0.0000208,0.0001763,0.0000842,0.0000736,0.0001960,0.0001214,0.0000905,0.0002731,0.0001549,1.0063200,0.0000968,0.0001584,0.0000811,0.0000954,0.0035151,0.0006622,0.0001250,0.0001463,0.0012624,0.0007721,0.0003295,0.0002051,0.0036189,0.0001392
