,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing,Other real estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises
 ORE,Other real estate,0.0242368,0.0108433,0.0081352,0.0162589,0.0110691,0.0235128,0.0241294,0.0256901,0.0212224,0.0231819,0.0228506,0.0214053,0.0159239,0.0195629,0.0224841,0.0178912,0.0266058,0.0229071,0.0232719,0.0233920,0.0256358,0.0221300,0.0242523,0.0085800,0.0196298,0.0219202,0.0563173,0.0566176,0.1120350,0.1026780,0.1227360,0.0314815,0.0198128,0.0579301,0.0384227,0.0254612,0.0266964,0.0390176,0.1477410,0.0370060,0.0470985,0.0464905,0.0530249,0.0400077,0.1009410,0.0313330,0.0730874,0.0045586,1.2007000,0.0491868,0.0871724,0.0401310,0.0888627,0.0592021,0.0447403,0.0462180,0.1280260,0.0966513,0.0599126,0.1489090,0.1439840,0.1016260,0.1065230,0.0460344,0.0835735,0.1027240,0.0169644,0.0405821,0.0289687,0.0335295,0.0379697
532RL,Rental and leasing services and lessors of intangible assets,0.0198804,0.0083939,0.0208778,0.0290047,0.0204105,0.0110261,0.0161861,0.0153547,0.0195745,0.0170472,0.0183672,0.0189623,0.0179044,0.0158025,0.0172949,0.0167790,0.0142289,0.0207734,0.0198257,0.0157551,0.0201288,0.0190412,0.0185746,0.0158331,0.0203244,0.0182753,0.0144303,0.0074323,0.0109578,0.0107650,0.0138188,0.0472069,0.0400329,0.0119653,0.0393737,0.0340746,0.0090729,0.0160919,0.0130089,0.0234288,0.0225815,0.0170265,0.0473736,0.0083777,0.0186796,0.0075736,0.0129719,0.0011357,0.0134667,1.0174400,0.0105171,0.0081085,0.0165320,0.0342624,0.0136263,0.0260668,0.0172396,0.0144166,0.0157272,0.0094587,0.0096868,0.0198823,0.0141067,0.0143818,0.0159398,0.0089810,0.0076605,0.0053429,0.0072166,0.0098670,0.0121330
5411,Legal services,0.0081748,0.0057159,0.0052123,0.0142512,0.0221454,0.0196252,0.0074928,0.0111075,0.0107950,0.0096021,0.0091511,0.0102035,0.0084408,0.0080754,0.0090080,0.0082346,0.0103533,0.0133858,0.0089091,0.0099880,0.0102219,0.0097927,0.0093008,0.0047407,0.0093932,0.0101639,0.0111793,0.0064317,0.0080339,0.0090833,0.0093640,0.0175214,0.0118942,0.0140811,0.0069097,0.0135658,0.0098160,0.0083884,0.0109220,0.0133616,0.0160645,0.0117135,0.0147079,0.0157629,0.0283877,0.0227670,0.0257976,0.0012274,0.0206285,0.0217783,1.0128000,0.0124448,0.0303578,0.0284282,0.0120310,0.0126797,0.0084398,0.0128144,0.0218557,0.0117964,0.0110578,0.0196486,0.0465481,0.0111755,0.0094439,0.0090494,0.0076963,0.0069686,0.0139220,0.0102228,0.0110650
5415,Computer systems design and related services,0.0051933,0.0028605,0.0042038,0.0048778,0.0027340,0.0061875,0.0044185,0.0076337,0.0070801,0.0065449,0.0073477,0.0088996,0.0085548,0.0059286,0.0075175,0.0108501,0.0074472,0.0084120,0.0064335,0.0074348,0.0075147,0.0071273,0.0093487,0.0038613,0.0073946,0.0075912,0.0069573,0.0058598,0.0051277,0.0068896,0.0069038,0.0108119,0.0114131,0.0084223,0.0050464,0.0046775,0.0037632,0.0049746,0.0062036,0.0132473,0.0113080,0.0074659,0.0340241,0.0091897,0.0270921,0.0069361,0.0189117,0.0006519,0.0120492,0.0210317,0.0095202,1.0111500,0.0113226,0.0320767,0.0123542,0.0066492,0.0094790,0.0076066,0.0115401,0.0075527,0.0078013,0.0067334,0.0084491,0.0065187,0.0061769,0.0059752,0.0261114,0.0579059,0.0048904,0.0089240,0.0093414
5412OP,"Miscellaneous professional, scientific, and technical services",0.0323575,0.0272089,0.0208105,0.0460056,0.0341980,0.0484846,0.0457118,0.0624491,0.0564379,0.0501304,0.0541714,0.0523417,0.0437935,0.0443370,0.0482079,0.0477391,0.0650815,0.0697011,0.0469971,0.0548583,0.0695841,0.0524174,0.0596504,0.0201301,0.0479224,0.0566317,0.0647539,0.0622580,0.0557421,0.0627274,0.0757588,0.0377497,0.0484345,0.0728332,0.0340715,0.0545871,0.0797354,0.0331605,0.0488940,0.0841275,0.1023850,0.0946326,0.0863623,0.0751363,0.1141550,0.0473617,0.0911407,0.0053337,0.0705371,0.0621266,0.0490654,0.0623215,1.1380300,0.1218220,0.0618653,0.0562140,0.0460420,0.0560810,0.0608366,0.0535775,0.0523627,0.0856698,0.0752414,0.0832351,0.0550718,0.0431878,0.0901412,0.0836355,0.0377321,0.0411433,0.0974011
55,Management of companies and enterprises,0.0258956,0.0141307,0.0428547,0.0412635,0.0177715,0.0163773,0.0218667,0.0629799,0.0622538,0.0427615,0.0472490,0.0549235,0.0536370,0.0521299,0.0846381,0.0728294,0.0560088,0.0788737,0.0631906,0.0856895,0.0677015,0.0684994,0.0587672,0.0371808,0.1144780,0.0761812,0.0443395,0.0086883,0.0204935,0.0977434,0.0309153,0.0198127,0.0180863,0.0308473,0.0334086,0.0158022,0.0171516,0.0270372,0.0128120,0.0249869,0.0128806,0.0119183,0.0196791,0.0291224,0.0473775,0.0110562,0.0343024,0.0023161,0.0221364,0.0172560,0.0188268,0.0159695,0.0236140,1.0112300,0.0307298,0.0421223,0.0159769,0.0469610,0.0269031,0.0251738,0.0252553,0.0270959,0.0228547,0.0412025,0.0667486,0.0220657,0.0143329,0.0078759,0.0097099,0.0123832,0.0186778
561,Administrative and support services,0.0194685,0.0103949,0.0081328,0.0199720,0.0182486,0.0284670,0.0202840,0.0338478,0.0336079,0.0363989,0.0413406,0.0316825,0.0325331,0.0281927,0.0301654,0.0410757,0.0306933,0.0287813,0.0255072,0.0293578,0.0580379,0.0337486,0.0574181,0.0095642,0.0234499,0.0306321,0.0416935,0.0299418,0.0425065,0.0336213,0.0464064,0.0337698,0.0301179,0.0558268,0.0359600,0.0443487,0.0353821,0.0461702,0.0622602,0.0467498,0.0369509,0.0333123,0.0640832,0.0448147,0.0665308,0.0319935,0.0478780,0.0033236,0.1880030,0.0713501,0.0510372,0.0613457,0.0608126,0.0415259,1.0536800,0.0593101,0.0480785,0.0539203,0.0590686,0.0564058,0.0506473,0.0580514,0.0475548,0.0475719,0.0345415,0.0362944,0.0435759,0.0296407,0.0364346,0.0341192,0.0472205
562,Waste management and remediation services,0.0024831,0.0014240,0.0026091,0.0042699,0.0014954,0.0032218,0.0033357,0.0047279,0.0058592,0.0187062,0.0079787,0.0057156,0.0033661,0.0063972,0.0055954,0.0044908,0.0057224,0.0046300,0.0049534,0.0061620,0.0038698,0.0076318,0.0044668,0.0029261,0.0069511,0.0058043,0.0027018,0.0036016,0.0053252,0.0034465,0.0040742,0.0030502,0.0024308,0.0539099,0.0037742,0.0255179,0.0045470,0.0084045,0.0067847,0.0019211,0.0019915,0.0017462,0.0024424,0.0014195,0.0033159,0.0019519,0.0023382,0.0002640,0.0160273,0.0032205,0.0018644,0.0014030,0.0031475,0.0031213,0.0034862,1.1015200,0.0060365,0.0040108,0.0043338,0.0068652,0.0055428,0.0037753,0.0064547,0.0083434,0.0048335,0.0040843,0.0021212,0.0015758,0.0024347,0.0100837,0.0114961
61,Educational services,0.0006901,0.0013031,0.0000338,0.0000790,0.0000402,0.0002644,0.0001876,0.0003273,0.0001194,0.0002568,0.0001420,0.0001338,0.0000874,0.0001328,0.0001391,0.0000960,0.0001530,0.0001166,0.0003021,0.0001485,0.0001271,0.0001886,0.0005040,0.0000469,0.0001151,0.0001386,0.0003680,0.0001704,0.0016554,0.0000809,0.0019535,0.0002620,0.0002144,0.0001836,0.0001542,0.0001005,0.0001839,0.0002087,0.0001204,0.0001121,0.0005612,0.0004074,0.0004683,0.0001701,0.0001731,0.0000535,0.0001300,0.0000187,0.0001826,0.0001023,0.0000716,0.0001116,0.0001367,0.0001316,0.0002987,0.0001941,1.0077500,0.0000965,0.0002190,0.0001024,0.0001062,0.0078606,0.0010653,0.0001511,0.0001554,0.0016912,0.0013269,0.0003474,0.0016486,0.0033644,0.0001468
621,Ambulatory health care services,0.0000215,0.0000163,0.0000126,0.0000185,0.0000144,0.0000204,0.0000197,0.0000325,0.0000266,0.0000619,0.0000364,0.0000327,0.0000263,0.0000314,0.0000331,0.0000287,0.0000304,0.0000318,0.0000267,0.0000261,0.0000296,0.0000338,0.0000314,0.0000153,0.0000266,0.0000300,0.0000254,0.0000193,0.0000249,0.0000236,0.0000273,0.0001298,0.0000260,0.0001054,0.0000220,0.0000249,0.0000268,0.0000242,0.0000236,0.0000321,0.0000649,0.0000621,0.0000480,0.0000367,0.0001051,0.0000220,0.0000733,0.0000033,0.0000485,0.0000281,0.0000214,0.0000263,0.0002081,0.0000441,0.0001338,0.0000448,0.0000285,1.0103700,0.0197268,0.0002687,0.0000236,0.0005331,0.0000474,0.0000347,0.0000255,0.0000656,0.0000761,0.0014961,0.0000316,0.0009269,0.0000318
 622,Hospitals,0.0000001,0.0000001,0.0000000,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000005,0.0000001,0.0000004,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000002,0.0000002,0.0000002,0.0000001,0.0000004,0.0000001,0.0000003,0.0000000,0.0000002,0.0000001,0.0000001,0.0000001,0.0000006,0.0000001,0.0000004,0.0000001,0.0000001,0.0000302,1.0005500,0.0000008,0.0000001,0.0000016,0.0000001,0.0000001,0.0000001,0.0000002,0.0000003,0.0000064,0.0000001,0.0000028,0.0000001
 623,Nursing and residential care facilities,0.0000323,0.0000166,0.0000240,0.0000214,0.0000182,0.0000254,0.0000241,0.0000339,0.0000318,0.0000484,0.0000392,0.0000442,0.0000409,0.0000416,0.0000498,0.0000384,0.0000362,0.0000412,0.0000402,0.0000344,0.0000301,0.0000412,0.0000386,0.0000332,0.0000442,0.0000440,0.0000256,0.0000108,0.0000243,0.0000252,0.0000214,0.0004047,0.0000363,0.0002638,0.0000348,0.0000181,0.0000248,0.0000302,0.0000169,0.0000353,0.0000343,0.0000987,0.0000780,0.0000537,0.0002559,0.0000310,0.0001699,0.0000060,0.0000335,0.0000248,0.0000182,0.0000248,0.0000266,0.0000486,0.0000259,0.0000319,0.0000300,0.0000175,0.0000232,1.0000200,0.0000198,0.0000263,0.0000223,0.0000387,0.0000287,0.0000211,0.0001808,0.0050513,0.0000641,0.0002066,0.0000222
624,Social assistance,0.0000040,0.0000052,0.0000013,0.0000020,0.0000012,0.0000016,0.0000024,0.0000072,0.0000032,0.0000333,0.0000104,0.0000069,0.0000033,0.0000082,0.0000067,0.0000046,0.0000047,0.0000043,0.0000038,0.0000029,0.0000021,0.0000082,0.0000031,0.0000014,0.0000028,0.0000036,0.0000015,0.0000012,0.0000024,0.0000015,0.0000026,0.0000089,0.0000023,0.0000139,0.0000018,0.0000047,0.0000021,0.0000040,0.0000020,0.0000017,0.0000025,0.0000033,0.0000030,0.0000019,0.0000066,0.0000012,0.0000045,0.0000003,0.0000044,0.0000016,0.0000011,0.0000012,0.0000018,0.0000023,0.0000018,0.0000169,0.0000047,0.0000017,0.0000023,0.0000020,1.0000000,0.0000056,0.0000030,0.0000028,0.0000024,0.0000028,0.0000052,0.0001033,0.0000027,0.0008158,0.0000031
711AS,"Performing arts, spectator sports, museums, and related activities",0.0013628,0.0007208,0.0005870,0.0011752,0.0007754,0.0011506,0.0011802,0.0025243,0.0022012,0.0019018,0.0019712,0.0020120,0.0013728,0.0015247,0.0018199,0.0016432,0.0022509,0.0021326,0.0018256,0.0020616,0.0022291,0.0021287,0.0024090,0.0006464,0.0016611,0.0022168,0.0021517,0.0022900,0.0026408,0.0016984,0.0022938,0.0012928,0.0048754,0.0018410,0.0015398,0.0014030,0.0010933,0.0017522,0.0021199,0.0028345,0.0721297,0.0275102,0.0034933,0.0041197,0.0044567,0.0017149,0.0037249,0.0002153,0.0049796,0.0020165,0.0031242,0.0022514,0.0048287,0.0067170,0.0041038,0.0027573,0.0041683,0.0022314,0.0022305,0.0026589,0.0034731,1.1351800,0.0082528,0.0035010,0.0037849,0.0029976,0.0036143,0.0014889,0.0016883,0.0016950,0.0016260
713,"Amusements, gambling, and recreation industries",0.0004933,0.0001566,0.0001444,0.0002811,0.0002457,0.0004555,0.0003335,0.0007219,0.0006768,0.0004991,0.0006101,0.0006022,0.0003937,0.0003892,0.0005031,0.0004634,0.0007046,0.0006647,0.0005328,0.0004998,0.0005277,0.0005887,0.0008992,0.0001585,0.0004469,0.0006477,0.0005186,0.0002033,0.0005583,0.0003308,0.0008500,0.0002206,0.0003015,0.0003858,0.0002654,0.0002875,0.0002264,0.0002743,0.0002767,0.0008088,0.0006385,0.0004185,0.0015456,0.0013876,0.0010874,0.0005696,0.0008997,0.0000676,0.0008782,0.0004829,0.0007935,0.0009756,0.0009189,0.0017156,0.0013319,0.0010782,0.0010671,0.0007941,0.0003572,0.0005994,0.0007244,0.0009708,1.0005300,0.0024021,0.0006900,0.0003933,0.0013994,0.0002561,0.0002477,0.0006927,0.0010283
721,Accommodation,0.0011889,0.0006017,0.0005531,0.0013221,0.0012225,0.0027726,0.0017465,0.0034274,0.0033139,0.0024419,0.0030168,0.0029708,0.0018023,0.0018249,0.0021872,0.0020528,0.0034533,0.0031793,0.0020882,0.0021323,0.0023174,0.0027460,0.0070142,0.0006488,0.0017013,0.0034235,0.0017978,0.0011079,0.0019087,0.0013299,0.0019559,0.0013185,0.0016402,0.0021728,0.0013506,0.0026808,0.0014227,0.0021692,0.0021734,0.0047998,0.0038895,0.0024118,0.0095410,0.0083042,0.0064530,0.0033280,0.0053608,0.0003854,0.0057558,0.0033520,0.0040308,0.0061725,0.0051752,0.0030148,0.0059904,0.0081947,0.0047758,0.0035730,0.0018433,0.0026902,0.0029783,0.0025133,0.0028019,1.0029100,0.0026549,0.0021113,0.0039752,0.0031914,0.0016188,0.0028216,0.0024365
722,Food services and drinking places,0.0041846,0.0017483,0.0016106,0.0035471,0.0068507,0.0090722,0.0041348,0.0099347,0.0089275,0.0081502,0.0082160,0.0081045,0.0045884,0.0054467,0.0062267,0.0055774,0.0087913,0.0081627,0.0063079,0.0068656,0.0075970,0.0081827,0.0108022,0.0019936,0.0047717,0.0081918,0.0060834,0.0047621,0.0059542,0.0045553,0.0065043,0.0142909,0.0042047,0.0053869,0.0056609,0.0045636,0.0034588,0.0050062,0.0050136,0.0090793,0.0082261,0.0050560,0.0164004,0.0220296,0.0125889,0.0087552,0.0123589,0.0010014,0.0208762,0.0084117,0.0109478,0.0121248,0.0147960,0.0098484,0.0141447,0.0134840,0.0102799,0.0134400,0.0139777,0.0102466,0.0140484,0.0066662,0.0077558,0.0180831,1.0076500,0.0062911,0.0054231,0.0042371,0.0128677,0.0118610,0.0060119
81,"Other services, except government",0.0086622,0.0091263,0.0028872,0.0063234,0.0062226,0.0063118,0.0088831,0.0143296,0.0147780,0.0147297,0.0131661,0.0116686,0.0092080,0.0108548,0.0116438,0.0095712,0.0121839,0.0110399,0.0113882,0.0126634,0.0107545,0.0158123,0.0136436,0.0038826,0.0107692,0.0130636,0.0169302,0.0115092,0.0194120,0.0114517,0.0147945,0.0061370,0.0073350,0.0099986,0.0108503,0.0154697,0.0081931,0.0134029,0.0283005,0.0103467,0.0079149,0.0125774,0.0196809,0.0229092,0.0158067,0.0062912,0.0124843,0.0013186,0.0209708,0.0198785,0.0084405,0.0087599,0.0150716,0.0197798,0.0175723,0.0322942,0.0165716,0.0142764,0.0278707,0.0161254,0.0128236,0.0160275,0.0203711,0.0163259,0.0165949,1.0148800,0.0078802,0.0052960,0.0122965,0.0148303,0.0132226
 GFGD,Federal general government (defense),0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000
 GFGN,Federal general government (nondefense),0.0063243,0.0030963,0.0047895,0.0042135,0.0036202,0.0050431,0.0047455,0.0064970,0.0062553,0.0081745,0.0074061,0.0085815,0.0080871,0.0079964,0.0097258,0.0075260,0.0070787,0.0081088,0.0079375,0.0068077,0.0059669,0.0079147,0.0076306,0.0066217,0.0087909,0.0087080,0.0051002,0.0021214,0.0047927,0.0050121,0.0042172,0.0812182,0.0072064,0.0525476,0.0069421,0.0034206,0.0048967,0.0059047,0.0033099,0.0070338,0.0067985,0.0197531,0.0155808,0.0107425,0.0512936,0.0061912,0.0340617,0.0012032,0.0065387,0.0049263,0.0036147,0.0049521,0.0052819,0.0096897,0.0051392,0.0056246,0.0058352,0.0030590,0.0038225,0.0038400,0.0038960,0.0050156,0.0043556,0.0076692,0.0056668,0.0041240,0.0362173,1.0139800,0.0127976,0.0026102,0.0043311
GFE,Federal government enterprises,0.0043378,0.0025184,0.0012316,0.0034127,0.0014063,0.0038921,0.0033519,0.0049543,0.0052211,0.0061155,0.0044872,0.0067773,0.0030093,0.0071160,0.0047864,0.0031008,0.0043463,0.0039042,0.0052460,0.0047501,0.0039896,0.0052218,0.0058229,0.0018420,0.0040656,0.0043314,0.0117638,0.0055294,0.0061511,0.0083335,0.0080709,0.0061240,0.0027802,0.0203590,0.0421938,0.0060673,0.0070701,0.0519420,0.0102345,0.0091057,0.0080957,0.0025482,0.0102714,0.0066603,0.0121125,0.0023472,0.0081472,0.0004388,0.0055880,0.0048077,0.0030726,0.0021499,0.0056427,0.0032072,0.0050451,0.0060208,0.0059086,0.0038375,0.0052076,0.0043766,0.0052907,0.0049918,0.0040226,0.0150025,0.0082282,0.0043620,0.0022761,0.0023102,1.0023000,0.0035960,0.0040235
GSLG,State and local general government,0.0041977,0.0060143,0.0009800,0.0019049,0.0009753,0.0013031,0.0023113,0.0080366,0.0031859,0.0399699,0.0118732,0.0074272,0.0030108,0.0090642,0.0070405,0.0046887,0.0049148,0.0042534,0.0036549,0.0026679,0.0018408,0.0091470,0.0028116,0.0009244,0.0023145,0.0033501,0.0011914,0.0012078,0.0023070,0.0011719,0.0021324,0.0008415,0.0019288,0.0105473,0.0013061,0.0053016,0.0019610,0.0041838,0.0020298,0.0012385,0.0021889,0.0015483,0.0018027,0.0009718,0.0017953,0.0007361,0.0012951,0.0001700,0.0045501,0.0013540,0.0008980,0.0008696,0.0015450,0.0015848,0.0016091,0.0201231,0.0050791,0.0017437,0.0023608,0.0020231,0.0019166,0.0062420,0.0031022,0.0025264,0.0022001,0.0029355,0.0019065,0.0011928,0.0016825,1.0038300,0.0032255
GSLE,State and local government enterprises,0.0072997,0.0029967,0.0030238,0.0077678,0.0019094,0.0066535,0.0044412,0.0090711,0.0144291,0.0130001,0.0090018,0.0071520,0.0050128,0.0075698,0.0075297,0.0056539,0.0080601,0.0065088,0.0091994,0.0117882,0.0068832,0.0153819,0.0084588,0.0036889,0.0122947,0.0108848,0.0058927,0.0053658,0.0113367,0.0087146,0.0086647,0.0084471,0.0037214,0.0130814,0.0097806,0.0054700,0.0050800,0.0134799,0.0134946,0.0048728,0.0051663,0.0040901,0.0066630,0.0042425,0.0073624,0.0026636,0.0053387,0.0004630,0.0237777,0.0055858,0.0054505,0.0034459,0.0066449,0.0064863,0.0056116,0.0073788,0.0136259,0.0065613,0.0070676,0.0108489,0.0148954,0.0110158,0.0090905,0.0121085,0.0089579,0.0068770,0.0044834,0.0038666,0.0080988,0.0079821,1.0083000
,Total Industry Output Requirement,2.3437655,1.7047900,1.5910948,2.0520677,1.4476820,1.8501388,1.9452506,2.5214768,2.2814949,2.7130615,2.4363948,2.4650232,2.0299511,2.4107956,2.9070361,2.2828878,2.4117329,2.1699087,2.6714047,2.6047280,2.3020749,2.5075688,2.1283033,2.2361303,2.4006626,2.5699516,1.5921941,1.4770343,1.6774592,1.6998855,1.6949489,2.0904500,1.9798151,2.4043810,2.1421789,1.7989762,1.9007046,1.9718496,1.7501393,1.7250506,1.8497646,1.8036591,1.8231337,1.8130722,2.1338964,1.8164904,2.5385611,1.1684314,2.2181230,1.6488808,1.4797178,1.4286159,1.7782022,1.7417920,1.6273859,2.0804844,1.7813426,1.7459206,1.8724040,1.7733319,1.8243246,1.8502378,1.7909249,1.7806564,1.9401774,1.7003312,1.7741541,1.5360178,1.6005058,1.6518678,2.1297836
Legend / Footnotes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note. Detail may not add to total due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
