"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
 441,Motor vehicle and parts dealers,0.0003790,0.0003890,0.0003101,0.0010748,0.0005164,0.0001934,0.0018961,0.0009201,0.0010914,0.0007279,0.0006549,0.0028260,0.0005794,0.0004393,0.0027457,0.0029155,0.0008794,0.0007667,0.0008330,0.0007777,0.0004324,0.0008424,0.0006305,0.0002503,0.0005134,0.0006355,0.0002099,1.0010900,0.0014634,0.0002234,0.0008970,0.0002494,0.0003936,0.0004678,0.0042535,0.0002891,0.0003522,0.0009819,0.0005733,0.0005788,0.0002332,0.0002497,0.0001252,0.0002756,0.0003566,0.0001784,0.0002429,0.0000984,0.0007767,0.0007870,0.0001655,0.0001557,0.0003274,0.0001969,0.0008293,0.0005771,0.0002468,0.0002373,0.0002856,0.0002312,0.0002674,0.0002221,0.0002775,0.0002669,0.0003658,0.0038261,0.0003613,0.0001477,0.0001998,0.0002300,0.0004529
 445,Food and beverage stores,0.0000628,0.0000387,0.0000301,0.0000471,0.0000206,0.0000357,0.0004395,0.0000466,0.0000902,0.0000440,0.0000562,0.0000981,0.0000481,0.0000984,0.0001293,0.0000368,0.0004751,0.0002137,0.0001253,0.0000814,0.0000544,0.0000841,0.0007997,0.0000273,0.0002247,0.0001270,0.0000377,0.0002298,1.0001200,0.0000231,0.0000922,0.0000233,0.0000427,0.0000367,0.0002469,0.0000635,0.0000757,0.0000370,0.0000273,0.0000539,0.0000384,0.0000264,0.0000213,0.0000392,0.0000405,0.0000279,0.0000288,0.0001397,0.0000951,0.0000387,0.0000349,0.0000235,0.0000465,0.0000252,0.0000760,0.0000394,0.0000393,0.0000591,0.0000516,0.0000361,0.0000475,0.0000341,0.0000381,0.0003109,0.0000814,0.0001923,0.0000293,0.0000256,0.0000237,0.0000341,0.0000783
 452,General merchandise stores,0.0001619,0.0001401,0.0000972,0.0001652,0.0000778,0.0000970,0.0014803,0.0001986,0.0002070,0.0001503,0.0001670,0.0003364,0.0001398,0.0002420,0.0004136,0.0002089,0.0010617,0.0004989,0.0003168,0.0003745,0.0002058,0.0002354,0.0029978,0.0000832,0.0004407,0.0003257,0.0001383,0.0005874,0.0003787,1.0000900,0.0003066,0.0001019,0.0001283,0.0001323,0.0007435,0.0001181,0.0002673,0.0001354,0.0001070,0.0002149,0.0001452,0.0000964,0.0000791,0.0001528,0.0001592,0.0001092,0.0001133,0.0003155,0.0003903,0.0001636,0.0001275,0.0000929,0.0001736,0.0000948,0.0003269,0.0001453,0.0005337,0.0002034,0.0001641,0.0001306,0.0001773,0.0001364,0.0001396,0.0011474,0.0007324,0.0006430,0.0001035,0.0000949,0.0000846,0.0001225,0.0002659
 4A0,Other retail,0.0025113,0.0014000,0.0019027,0.0039720,0.0009843,0.0026385,0.0559064,0.0027483,0.0020346,0.0020250,0.0017863,0.0025979,0.0013580,0.0023794,0.0031164,0.0014718,0.0085102,0.0042183,0.0031105,0.0049264,0.0022388,0.0026669,0.0225735,0.0017332,0.0084138,0.0041074,0.0013243,0.0063389,0.0028664,0.0018865,1.0031800,0.0014162,0.0022474,0.0149450,0.0075750,0.0028112,0.0050554,0.0043498,0.0012250,0.0018939,0.0014485,0.0012650,0.0007207,0.0016003,0.0015672,0.0009480,0.0011676,0.0039498,0.0051422,0.0012685,0.0012482,0.0008664,0.0017035,0.0009966,0.0018015,0.0013770,0.0019570,0.0020612,0.0018804,0.0016153,0.0018652,0.0031899,0.0022569,0.0093392,0.0081603,0.0043699,0.0013514,0.0012275,0.0014730,0.0017717,0.0079987
481,Air transportation,0.0023334,0.0017077,0.0012922,0.0021733,0.0018395,0.0032689,0.0029126,0.0050962,0.0045585,0.0038133,0.0047197,0.0043807,0.0030193,0.0032173,0.0040784,0.0037352,0.0057146,0.0044046,0.0039380,0.0044514,0.0041816,0.0040578,0.0070373,0.0011069,0.0031707,0.0053811,0.0032866,0.0024909,0.0018107,0.0017000,0.0024078,1.0022700,0.0023024,0.0049576,0.0054116,0.0014449,0.0019721,0.0045766,0.0022736,0.0055872,0.0053555,0.0031963,0.0025598,0.0070447,0.0061819,0.0020496,0.0048425,0.0004145,0.0072742,0.0040967,0.0043546,0.0075690,0.0052376,0.0024021,0.0064977,0.0079479,0.0052298,0.0045451,0.0024411,0.0031159,0.0040770,0.0027774,0.0036999,0.0027978,0.0032333,0.0027316,0.0162835,0.0098532,0.0101498,0.0030434,0.0022619
482,Rail transportation,0.0080829,0.0039051,0.0024520,0.0384854,0.0021620,0.0046764,0.0051270,0.0110044,0.0214154,0.0360859,0.0116326,0.0083822,0.0032678,0.0111044,0.0093865,0.0058444,0.0085075,0.0060874,0.0124408,0.0064143,0.0029677,0.0182739,0.0056551,0.0022784,0.0116926,0.0112887,0.0009226,0.0012236,0.0011805,0.0007718,0.0010893,0.0015780,1.0046100,0.0027016,0.0132967,0.0009142,0.0022748,0.0018061,0.0010130,0.0017641,0.0008954,0.0011799,0.0005386,0.0006122,0.0008969,0.0006253,0.0006280,0.0002484,0.0027822,0.0009728,0.0007064,0.0005974,0.0013888,0.0007700,0.0012619,0.0022410,0.0016830,0.0017572,0.0019679,0.0016125,0.0019426,0.0009320,0.0015447,0.0016914,0.0038301,0.0013189,0.0018698,0.0028409,0.0030598,0.0020863,0.0055486
483,Water transportation,0.0029469,0.0007888,0.0015549,0.0029431,0.0005245,0.0008092,0.0011926,0.0006504,0.0028244,0.0031387,0.0010936,0.0008625,0.0005002,0.0012876,0.0008217,0.0006770,0.0007418,0.0008680,0.0041607,0.0009510,0.0005714,0.0010453,0.0005661,0.0010881,0.0012792,0.0008089,0.0002932,0.0004988,0.0002709,0.0002359,0.0003287,0.0006011,0.0005328,1.0008700,0.0006710,0.0003115,0.0051113,0.0005051,0.0002519,0.0003917,0.0003617,0.0003532,0.0001441,0.0002765,0.0003836,0.0001747,0.0002789,0.0000583,0.0005228,0.0002871,0.0002033,0.0002398,0.0026516,0.0004033,0.0003171,0.0005025,0.0004577,0.0003850,0.0004147,0.0004180,0.0004757,0.0003582,0.0004638,0.0005170,0.0009631,0.0002789,0.0017412,0.0004729,0.0054426,0.0005060,0.0008901
484,Truck transportation,0.0287403,0.0222407,0.0062007,0.0147569,0.0095920,0.0037279,0.0208126,0.0330114,0.0331749,0.0339934,0.0197441,0.0217140,0.0130838,0.0217148,0.0269404,0.0169888,0.0254512,0.0173388,0.0446491,0.0285956,0.0245736,0.0267191,0.0171184,0.0134099,0.0159795,0.0211880,0.0064511,0.0115181,0.0124876,0.0155421,0.0104976,0.0073647,0.0090277,0.0164613,1.0220500,0.0043772,0.0086251,0.0155658,0.0056509,0.0090910,0.0051155,0.0040342,0.0028567,0.0023020,0.0045777,0.0019190,0.0029626,0.0010761,0.0050659,0.0040773,0.0026010,0.0024782,0.0053717,0.0029236,0.0045003,0.0109665,0.0060324,0.0055299,0.0063562,0.0059215,0.0086046,0.0045866,0.0066390,0.0066238,0.0137295,0.0055228,0.0171715,0.0047049,0.0111106,0.0073502,0.0086533
485,Transit and ground passenger transportation,0.0003624,0.0003311,0.0002945,0.0005154,0.0003880,0.0007062,0.0005763,0.0010399,0.0009178,0.0009166,0.0010211,0.0008492,0.0005211,0.0005905,0.0006766,0.0006298,0.0011499,0.0009551,0.0006465,0.0006795,0.0007114,0.0008328,0.0014645,0.0002341,0.0004880,0.0009971,0.0005372,0.0005965,0.0004228,0.0003522,0.0005896,0.0004427,0.0026226,0.0008072,0.0005222,1.0003500,0.0005094,0.0004825,0.0004355,0.0012571,0.0013665,0.0009665,0.0008089,0.0022943,0.0015349,0.0010480,0.0012446,0.0001165,0.0021590,0.0011303,0.0014663,0.0021166,0.0016302,0.0006708,0.0018080,0.0017548,0.0014925,0.0014639,0.0009324,0.0015762,0.0008916,0.0073587,0.0008628,0.0006990,0.0007562,0.0006977,0.0004561,0.0004188,0.0002910,0.0040153,0.0008196
486,Pipeline transportation,0.0035098,0.0021393,0.0289412,0.0036349,0.0011232,0.0315341,0.0019188,0.0020212,0.0027321,0.0029026,0.0016971,0.0016071,0.0009190,0.0018077,0.0014605,0.0011057,0.0016046,0.0013590,0.0023834,0.0031631,0.0016381,0.0031248,0.0023775,0.0296448,0.0051882,0.0029425,0.0006818,0.0008767,0.0012037,0.0008357,0.0009539,0.0061902,0.0033261,0.0072233,0.0044325,0.0023219,1.0090700,0.0020109,0.0011945,0.0007298,0.0006266,0.0006199,0.0002810,0.0005673,0.0007097,0.0003220,0.0005060,0.0001023,0.0032291,0.0007664,0.0005393,0.0004320,0.0006918,0.0007023,0.0010343,0.0017653,0.0025664,0.0009056,0.0013303,0.0012840,0.0011717,0.0007845,0.0012267,0.0015810,0.0013883,0.0008058,0.0017012,0.0008495,0.0039698,0.0023932,0.0151835
487OS,Other transportation and support activities,0.0073599,0.0142863,0.0033350,0.0086869,0.0030459,0.0103280,0.0067875,0.0140126,0.0110785,0.0100845,0.0067612,0.0073117,0.0051737,0.0071557,0.0083236,0.0056953,0.0098661,0.0067648,0.0102668,0.0081609,0.0079390,0.0095235,0.0092990,0.0037808,0.0057189,0.0078615,0.0269302,0.0131346,0.0097990,0.0120762,0.0184037,0.0841335,0.0167430,0.1163180,0.0993871,0.0084765,0.0131993,1.1317700,0.0292864,0.0253247,0.0183564,0.0046102,0.0083917,0.0048087,0.0186026,0.0035991,0.0106558,0.0005413,0.0058500,0.0122815,0.0075699,0.0056083,0.0117505,0.0035925,0.0100016,0.0170103,0.0064388,0.0080593,0.0069682,0.0053147,0.0104894,0.0120378,0.0071531,0.0049748,0.0058097,0.0071048,0.0058442,0.0034716,0.0064165,0.0042459,0.0126647
493,Warehousing and storage,0.0054095,0.0019970,0.0009498,0.0055306,0.0010418,0.0020478,0.0029571,0.0060424,0.0046821,0.0048531,0.0053417,0.0053464,0.0050503,0.0047420,0.0051736,0.0050881,0.0064412,0.0064512,0.0048474,0.0057988,0.0064283,0.0047648,0.0087670,0.0010051,0.0034571,0.0049944,0.0109320,0.0094336,0.0222011,0.0302517,0.0141205,0.0021602,0.0016015,0.0100933,0.0149559,0.0018616,0.0016164,0.0146786,1.0397100,0.0052319,0.0034452,0.0015394,0.0017260,0.0008261,0.0030500,0.0007453,0.0017847,0.0002068,0.0018272,0.0023718,0.0014279,0.0011018,0.0020492,0.0008664,0.0024598,0.0029963,0.0013223,0.0019840,0.0024712,0.0016346,0.0023754,0.0025138,0.0018938,0.0023171,0.0031453,0.0018160,0.0020083,0.0024836,0.0007678,0.0036228,0.0023655
511,"Publishing industries, except internet (includes software)",0.0029112,0.0034289,0.0033606,0.0044093,0.0027285,0.0051740,0.0049308,0.0056244,0.0049447,0.0050354,0.0055502,0.0054629,0.0048824,0.0048009,0.0045442,0.0053078,0.0069237,0.0064768,0.0045381,0.0054308,0.0065688,0.0048526,0.0065668,0.0024976,0.0047189,0.0056189,0.0060590,0.0081172,0.0052015,0.0055407,0.0075474,0.0046750,0.0054375,0.0074225,0.0039053,0.0041228,0.0080045,0.0036993,0.0038952,1.0538800,0.0092030,0.0092799,0.0059742,0.0075813,0.0133528,0.0052728,0.0094155,0.0005355,0.0090650,0.0081284,0.0072593,0.0082967,0.0128279,0.0128658,0.0086692,0.0051723,0.0071199,0.0065483,0.0058663,0.0055274,0.0108610,0.0074884,0.0067514,0.0076688,0.0053451,0.0057127,0.0106014,0.0117676,0.0050840,0.0084183,0.0076937
512,Motion picture and sound recording industries,0.0006100,0.0006111,0.0006990,0.0009127,0.0006550,0.0007964,0.0011644,0.0011961,0.0010555,0.0010599,0.0011993,0.0012145,0.0010773,0.0010149,0.0009721,0.0010485,0.0015630,0.0012804,0.0009394,0.0011382,0.0013279,0.0010296,0.0013718,0.0005280,0.0009253,0.0011902,0.0014653,0.0028490,0.0020642,0.0010640,0.0017038,0.0016998,0.0008988,0.0022709,0.0012817,0.0012348,0.0014548,0.0011873,0.0012173,0.0022991,1.1462800,0.0781154,0.0012935,0.0017062,0.0034965,0.0012674,0.0022471,0.0001232,0.0035157,0.0015665,0.0018830,0.0019516,0.0029798,0.0024594,0.0022539,0.0012626,0.0088422,0.0017546,0.0014554,0.0020888,0.0045877,0.0050266,0.0015314,0.0030556,0.0018855,0.0021207,0.0050459,0.0024688,0.0011304,0.0022475,0.0011416
513,Broadcasting and telecommunications,0.0084985,0.0081648,0.0098516,0.0128553,0.0093038,0.0109307,0.0166246,0.0167444,0.0147833,0.0146293,0.0169138,0.0171422,0.0153463,0.0142337,0.0134965,0.0146666,0.0223276,0.0180738,0.0130357,0.0159386,0.0186705,0.0142818,0.0192774,0.0073994,0.0127388,0.0166493,0.0207107,0.0252964,0.0148498,0.0148910,0.0240597,0.0204686,0.0122752,0.0326083,0.0182859,0.0180538,0.0204833,0.0165879,0.0174263,0.0273552,0.0273172,1.2247000,0.0187976,0.0237523,0.0510826,0.0182285,0.0324808,0.0017276,0.0498815,0.0221326,0.0270147,0.0271008,0.0282222,0.0318848,0.0314321,0.0176654,0.0204892,0.0243896,0.0206593,0.0194672,0.0247036,0.0221335,0.0188845,0.0207428,0.0175308,0.0189046,0.0247815,0.0266543,0.0098207,0.0293925,0.0157395
514,"Data processing, internet publishing, and other information services",0.0021455,0.0018393,0.0029127,0.0030332,0.0020035,0.0040859,0.0035251,0.0076379,0.0064081,0.0053553,0.0068821,0.0070984,0.0057100,0.0050557,0.0049424,0.0068355,0.0091695,0.0069043,0.0044667,0.0058267,0.0065313,0.0060190,0.0067633,0.0021580,0.0042456,0.0061125,0.0038264,0.0066143,0.0049845,0.0044984,0.0061653,0.0067878,0.0034341,0.0061178,0.0028738,0.0026019,0.0048062,0.0027260,0.0024258,0.0137649,0.0048824,0.0063226,1.0092200,0.0083995,0.0297106,0.0044468,0.0180114,0.0005281,0.0064686,0.0063620,0.0064823,0.0053696,0.0074954,0.0110698,0.0115884,0.0081353,0.0078391,0.0038126,0.0054556,0.0033943,0.0046011,0.0049625,0.0044574,0.0042517,0.0045878,0.0056981,0.0214600,0.0186737,0.0037517,0.0074780,0.0065589
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0620181,0.0216104,0.0302340,0.0372653,0.0183073,0.0556216,0.0254057,0.0292917,0.0336811,0.0331054,0.0316777,0.0302526,0.0222837,0.0267985,0.0265273,0.0245693,0.0331050,0.0294085,0.0401987,0.0332843,0.0345054,0.0276205,0.0302443,0.0209584,0.0253377,0.0334578,0.0283030,0.0307811,0.0329662,0.0224770,0.0431750,0.0315246,0.1208040,0.0409940,0.0421487,0.0397996,0.0284914,0.0211811,0.0207411,0.0332475,0.0307309,0.0242277,0.0122377,1.1689900,0.1007210,0.0398294,0.1520860,0.0453297,0.0856659,0.0668853,0.0303563,0.0291398,0.0341672,0.0717456,0.0292939,0.0258244,0.0350791,0.0328837,0.0256104,0.0298324,0.0279971,0.0253933,0.0341636,0.0263582,0.0312507,0.0545634,0.0113748,0.0100741,0.0321284,0.0179277,0.0614092
523,"Securities, commodity contracts, and investments",0.0107540,0.0069957,0.0068887,0.0206046,0.0155188,0.0122115,0.0094901,0.0085997,0.0100753,0.0204200,0.0216864,0.0193575,0.0087658,0.0141378,0.0139616,0.0139174,0.0205888,0.0180941,0.0094735,0.0086386,0.0084943,0.0081232,0.0088241,0.0049563,0.0069386,0.0093616,0.0069585,0.0071003,0.0076290,0.0051512,0.0092184,0.0085510,0.0335686,0.0665395,0.0117939,0.0137601,0.0117479,0.0073810,0.0057517,0.0094515,0.0109849,0.0062864,0.0028807,0.0977941,1.1287700,0.0171233,0.5980060,0.0048195,0.0201276,0.0129648,0.0101866,0.0073595,0.0094929,0.0232539,0.0096085,0.0079506,0.0083237,0.0101756,0.0175203,0.0095125,0.0235345,0.0118240,0.0081698,0.0075749,0.0153723,0.0371914,0.0040205,0.0030602,0.0062515,0.0065337,0.0233720
524,Insurance carriers and related activities,0.0185668,0.0180758,0.0122397,0.0202472,0.0098935,0.0105828,0.0100488,0.0177690,0.0182009,0.0156041,0.0141683,0.0170098,0.0151237,0.0185999,0.0144559,0.0126143,0.0187544,0.0140319,0.0174497,0.0236226,0.0391511,0.0135480,0.0137916,0.0089724,0.0127666,0.0144236,0.0229535,0.0287237,0.0178903,0.0134657,0.0231294,0.0214037,0.0121956,0.0482833,0.0537999,0.0448302,0.0163852,0.0244914,0.0178595,0.0149631,0.0236445,0.0116573,0.0069568,0.0454582,0.0431547,1.4012100,0.0455335,0.0040189,0.0522939,0.0293994,0.0282055,0.0125282,0.0196494,0.0118686,0.0232283,0.0363353,0.0153045,0.0432273,0.0561092,0.0332937,0.0304828,0.0337253,0.0300338,0.0195081,0.0191462,0.0178390,0.0072061,0.0210685,0.0154968,0.0062662,0.0180627
525,"Funds, trusts, and other financial vehicles",0.0001162,0.0000988,0.0000760,0.0001635,0.0001024,0.0000914,0.0000781,0.0001044,0.0001121,0.0001448,0.0001445,0.0001459,0.0000949,0.0001305,0.0001138,0.0001065,0.0001577,0.0001292,0.0001068,0.0001272,0.0001866,0.0000861,0.0000899,0.0000553,0.0000784,0.0000947,0.0001175,0.0001403,0.0001007,0.0000735,0.0001275,0.0001181,0.0001859,0.0004616,0.0002566,0.0002300,0.0001119,0.0001252,0.0000928,0.0000970,0.0001368,0.0000710,0.0000388,0.0005799,0.0048327,0.0054819,1.0137800,0.0000355,0.0002852,0.0001672,0.0001511,0.0000789,0.0001152,0.0001459,0.0001295,0.0001733,0.0000936,0.0002091,0.0002892,0.0001680,0.0002151,0.0001792,0.0001498,0.0001068,0.0001377,0.0002227,0.0000445,0.0000940,0.0000857,0.0000512,0.0001664
 HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
 ORE,Other real estate,0.0191939,0.0152018,0.0163539,0.0184156,0.0120538,0.0274986,0.0277891,0.0277315,0.0229003,0.0241446,0.0285170,0.0245392,0.0164114,0.0216440,0.0210800,0.0187883,0.0342158,0.0256239,0.0252249,0.0278264,0.0271037,0.0245027,0.0355033,0.0123972,0.0184662,0.0267175,0.0480923,0.0532345,0.0917957,0.0844274,0.1150570,0.0326423,0.0233671,0.0886779,0.0388187,0.0174235,0.0425589,0.0378503,0.1216460,0.0487987,0.0639478,0.0485700,0.0199724,0.0429352,0.0990818,0.0413502,0.0732515,0.0037137,1.2022900,0.0583405,0.0962508,0.0432147,0.0793134,0.0500102,0.0469435,0.0386580,0.1048700,0.0908814,0.1080090,0.1162330,0.1229790,0.0812465,0.0877928,0.0353674,0.0860230,0.0837616,0.0172963,0.0375868,0.0252011,0.0308420,0.0350430
532RL,Rental and leasing services and lessors of intangible assets,0.0180502,0.0109184,0.0584606,0.0343308,0.0173982,0.0174964,0.0181773,0.0166906,0.0201619,0.0195477,0.0213011,0.0207423,0.0207468,0.0187707,0.0184882,0.0193338,0.0164614,0.0221788,0.0207118,0.0194128,0.0242421,0.0205286,0.0230297,0.0375313,0.0236613,0.0210533,0.0155579,0.0105988,0.0118716,0.0107418,0.0165760,0.0453307,0.0659417,0.0167440,0.0424003,0.0189796,0.0173319,0.0169921,0.0097018,0.0240782,0.0188127,0.0237646,0.0162826,0.0081454,0.0169857,0.0075490,0.0105848,0.0010944,0.0150617,1.0205400,0.0124558,0.0123988,0.0162696,0.0320838,0.0151502,0.0258051,0.0162911,0.0146893,0.0138112,0.0089334,0.0100827,0.0186371,0.0130887,0.0145056,0.0182800,0.0083133,0.0083615,0.0056593,0.0065362,0.0107227,0.0151057
5411,Legal services,0.0061369,0.0073319,0.0093692,0.0133828,0.0154729,0.0191944,0.0094297,0.0101397,0.0089090,0.0088614,0.0084054,0.0095531,0.0068119,0.0076137,0.0075540,0.0074267,0.0100682,0.0115411,0.0078402,0.0091354,0.0093843,0.0084950,0.0087783,0.0065458,0.0084867,0.0096088,0.0099075,0.0073717,0.0064347,0.0071905,0.0094108,0.0203582,0.0131085,0.0159912,0.0068710,0.0113395,0.0124337,0.0076615,0.0081656,0.0153053,0.0155208,0.0112241,0.0049035,0.0152305,0.0252535,0.0224122,0.0223817,0.0011171,0.0255854,0.0176352,1.0139000,0.0129435,0.0228578,0.0233166,0.0133967,0.0095989,0.0074471,0.0136141,0.0169476,0.0113769,0.0105315,0.0171414,0.0345749,0.0094604,0.0095542,0.0093241,0.0072021,0.0076779,0.0100980,0.0108433,0.0098553
5415,Computer systems design and related services,0.0040332,0.0037481,0.0075477,0.0046377,0.0026770,0.0079967,0.0050232,0.0064771,0.0058679,0.0061592,0.0063311,0.0070556,0.0085186,0.0054614,0.0061747,0.0088365,0.0079713,0.0069473,0.0056769,0.0068068,0.0069836,0.0063008,0.0080750,0.0054659,0.0068178,0.0071575,0.0059501,0.0072330,0.0047025,0.0052888,0.0066561,0.0123042,0.0128632,0.0098934,0.0047732,0.0031027,0.0047859,0.0042344,0.0049492,0.0095876,0.0081058,0.0091847,0.0120399,0.0082481,0.0259090,0.0072097,0.0159784,0.0006181,0.0141779,0.0175613,0.0096461,1.0122100,0.0095895,0.0248059,0.0108705,0.0055748,0.0085148,0.0068970,0.0092426,0.0064814,0.0067035,0.0051263,0.0063026,0.0053311,0.0055832,0.0054295,0.0362770,0.0722872,0.0037053,0.0083605,0.0100694
5412OP,"Miscellaneous professional, scientific, and technical services",0.0258496,0.0353556,0.0295161,0.0450462,0.0276559,0.0477889,0.0500361,0.0538731,0.0461486,0.0457616,0.0516419,0.0494871,0.0388187,0.0436906,0.0409540,0.0451773,0.0659297,0.0613144,0.0429845,0.0515754,0.0639964,0.0450828,0.0554940,0.0220577,0.0434120,0.0538617,0.0590652,0.0857144,0.0484045,0.0568910,0.0710290,0.0361155,0.0497120,0.0714149,0.0340014,0.0437294,0.0892511,0.0300697,0.0335208,0.0868952,0.0972689,0.0939486,0.0287378,0.0698300,0.0983779,0.0508598,0.0754428,0.0050672,0.0828508,0.0574961,0.0493783,0.0674407,1.1164200,0.1029620,0.0592397,0.0443718,0.0395537,0.0585775,0.0510457,0.0511798,0.0511860,0.0791358,0.0662739,0.0770352,0.0523797,0.0425979,0.0805303,0.0464437,0.0218664,0.0390966,0.0794031
55,Management of companies and enterprises,0.0199861,0.0154943,0.0530440,0.0437524,0.0205726,0.0154968,0.0207700,0.0475519,0.0521512,0.0413872,0.0405631,0.0554776,0.0772262,0.0564699,0.0736283,0.0760871,0.0444758,0.0542675,0.0608135,0.0697299,0.0664036,0.0571680,0.0502267,0.0369154,0.1061060,0.0652424,0.0361553,0.0106732,0.0133345,0.0469040,0.0219103,0.0179362,0.0153648,0.0320313,0.0287475,0.0123613,0.0187474,0.0252956,0.0139025,0.0290169,0.0143373,0.0118678,0.0070531,0.0275696,0.0335112,0.0105392,0.0226778,0.0020695,0.0261232,0.0280943,0.0172573,0.0148152,0.0205427,1.0096500,0.0256515,0.0340403,0.0132542,0.0311353,0.0349447,0.0232243,0.0215693,0.0230813,0.0213725,0.0455342,0.0489932,0.0171804,0.0138763,0.0076472,0.0066881,0.0107588,0.0168861
561,Administrative and support services,0.0154400,0.0137548,0.0146320,0.0213387,0.0137702,0.0262928,0.0221633,0.0300814,0.0305584,0.0387055,0.0385116,0.0304796,0.0298476,0.0273161,0.0272324,0.0382407,0.0310463,0.0260481,0.0259226,0.0310238,0.0729261,0.0298233,0.0520447,0.0117079,0.0210573,0.0295184,0.0380881,0.0350774,0.0367514,0.0309516,0.0457170,0.0402964,0.0293334,0.0640072,0.0474190,0.0362267,0.0648581,0.0441191,0.0519500,0.0520505,0.0377463,0.0338144,0.0214458,0.0391902,0.0569493,0.0434225,0.0395591,0.0028094,0.1841700,0.0540909,0.0527790,0.0506244,0.0524434,0.0333968,1.0502400,0.0465386,0.0384305,0.0542920,0.0566303,0.0502172,0.0507535,0.0490260,0.0408350,0.0393182,0.0337926,0.0342689,0.0375796,0.0264019,0.0217494,0.0281277,0.0385575
562,Waste management and remediation services,0.0017071,0.0016391,0.0061620,0.0036831,0.0029533,0.0034849,0.0035990,0.0035142,0.0042930,0.0157748,0.0058969,0.0043500,0.0023220,0.0046240,0.0042542,0.0034653,0.0048625,0.0034035,0.0038360,0.0045395,0.0031527,0.0070605,0.0037636,0.0045811,0.0046265,0.0045143,0.0022382,0.0043969,0.0038920,0.0024881,0.0035497,0.0031035,0.0023330,0.0498372,0.0036846,0.0219489,0.0059328,0.0082996,0.0047296,0.0019844,0.0020355,0.0020746,0.0007998,0.0013094,0.0028196,0.0029811,0.0019326,0.0002217,0.0163103,0.0029782,0.0020279,0.0014797,0.0027522,0.0021479,0.0032780,1.1172300,0.0047922,0.0038011,0.0036774,0.0055975,0.0050187,0.0029183,0.0050053,0.0067104,0.0041738,0.0032891,0.0020864,0.0024509,0.0017926,0.0111927,0.0108273
61,Educational services,0.0005203,0.0018559,0.0000590,0.0000951,0.0000564,0.0004693,0.0002880,0.0004170,0.0001134,0.0002374,0.0001250,0.0001236,0.0000849,0.0001211,0.0001312,0.0000947,0.0001706,0.0001109,0.0002507,0.0001383,0.0001303,0.0002163,0.0006159,0.0000551,0.0001182,0.0001392,0.0003921,0.0005572,0.0025725,0.0000564,0.0032644,0.0002095,0.0002645,0.0001946,0.0001181,0.0000753,0.0002246,0.0001235,0.0000817,0.0001041,0.0002102,0.0004058,0.0002017,0.0001296,0.0001285,0.0000582,0.0000921,0.0000229,0.0001976,0.0000994,0.0000704,0.0001659,0.0001268,0.0000976,0.0002995,0.0001457,1.0061800,0.0000979,0.0001739,0.0000837,0.0000954,0.0042292,0.0007748,0.0001230,0.0001487,0.0014131,0.0009454,0.0003886,0.0003033,0.0024250,0.0001398
