"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
441,Motor vehicle and parts dealers,0.0009146,0.0003296,0.0002958,0.0019655,0.0012660,0.0003574,0.0034999,0.0024584,0.0026217,0.0018821,0.0018677,0.0069500,0.0005527,0.0009761,0.0045259,0.0041703,0.0025392,0.0019109,0.0020533,0.0014352,0.0009986,0.0027284,0.0015480,0.0004333,0.0010877,0.0016248,0.0004593,1.0024800,0.0027099,0.0005897,0.0019618,0.0005338,0.0008587,0.0009740,0.0093353,0.0006967,0.0003355,0.0026091,0.0016210,0.0006028,0.0002054,0.0008235,0.0007326,0.0004382,0.0005272,0.0002143,0.0003889,0.0001942,0.0012702,0.0015384,0.0002803,0.0002539,0.0008605,0.0005607,0.0016820,0.0018495,0.0006243,0.0004772,0.0007965,0.0005814,0.0005219,0.0006036,0.0007281,0.0005994,0.0007997,0.0116541,0.0007327,0.0002502,0.0006360,0.0004972,0.0010109
445,Food and beverage stores,0.0001280,0.0000263,0.0000179,0.0000559,0.0000343,0.0000462,0.0004123,0.0000738,0.0002097,0.0000880,0.0000833,0.0001194,0.0000286,0.0001067,0.0001383,0.0000490,0.0004937,0.0002351,0.0001623,0.0001047,0.0000893,0.0001294,0.0007399,0.0000389,0.0002474,0.0001458,0.0000356,0.0000957,1.0001000,0.0000443,0.0000831,0.0000315,0.0000726,0.0000527,0.0009834,0.0003197,0.0000441,0.0000795,0.0000477,0.0000421,0.0000154,0.0000349,0.0000736,0.0000307,0.0000392,0.0000164,0.0000293,0.0001232,0.0001254,0.0000475,0.0000318,0.0000226,0.0000560,0.0000336,0.0001868,0.0000692,0.0000518,0.0000577,0.0000640,0.0000509,0.0000523,0.0000517,0.0000568,0.0003205,0.0000999,0.0001675,0.0000348,0.0000246,0.0000449,0.0000431,0.0000912
452,General merchandise stores,0.0003065,0.0000795,0.0000623,0.0002265,0.0001574,0.0001222,0.0014258,0.0003294,0.0004884,0.0002976,0.0002861,0.0006022,0.0000929,0.0002842,0.0005482,0.0003209,0.0012411,0.0006276,0.0004496,0.0017223,0.0005168,0.0004452,0.0044617,0.0001139,0.0004837,0.0004230,0.0001431,0.0003584,0.0004013,1.0001600,0.0003553,0.0001166,0.0002008,0.0001899,0.0022636,0.0005497,0.0001613,0.0002920,0.0002069,0.0002313,0.0000687,0.0001451,0.0003034,0.0001504,0.0001750,0.0000789,0.0001355,0.0002826,0.0004455,0.0002239,0.0001423,0.0000876,0.0002453,0.0001484,0.0005277,0.0002927,0.0004148,0.0002213,0.0002516,0.0001955,0.0002121,0.0002325,0.0002330,0.0012628,0.0015463,0.0009799,0.0001317,0.0001118,0.0001799,0.0002231,0.0003186
4A0,Other retail,0.0050868,0.0010468,0.0014582,0.0041862,0.0018000,0.0032083,0.0612299,0.0037908,0.0036247,0.0038261,0.0030211,0.0042591,0.0009422,0.0031215,0.0044098,0.0022567,0.0110516,0.0056647,0.0052274,0.0100358,0.0038865,0.0045099,0.0266443,0.0026869,0.0078341,0.0047642,0.0014407,0.0097564,0.0033691,0.0055465,1.0043100,0.0019953,0.0033038,0.0192189,0.0372916,0.0131860,0.0030546,0.0084527,0.0022244,0.0017473,0.0007589,0.0017119,0.0027354,0.0013919,0.0016525,0.0006285,0.0012914,0.0043682,0.0068783,0.0017181,0.0014014,0.0007531,0.0023089,0.0015074,0.0025999,0.0025620,0.0026087,0.0021742,0.0023863,0.0023887,0.0023832,0.0073052,0.0053264,0.0093694,0.0142695,0.0060691,0.0018419,0.0013883,0.0029710,0.0030729,0.0101035
481,Air transportation,0.0033791,0.0011671,0.0006996,0.0026593,0.0034572,0.0026718,0.0035484,0.0080653,0.0065630,0.0060914,0.0069147,0.0063299,0.0019349,0.0041198,0.0061675,0.0048929,0.0083596,0.0059051,0.0056302,0.0063374,0.0069172,0.0065396,0.0093593,0.0011753,0.0038084,0.0071105,0.0048196,0.0033491,0.0024737,0.0036638,0.0037055,1.0026200,0.0028296,0.0085674,0.0106357,0.0024824,0.0009602,0.0126793,0.0039515,0.0045655,0.0026388,0.0041196,0.0105108,0.0071709,0.0080375,0.0022111,0.0069756,0.0004565,0.0058632,0.0049033,0.0058767,0.0046718,0.0065769,0.0036838,0.0095752,0.0090788,0.0076047,0.0048984,0.0036525,0.0044460,0.0045527,0.0042993,0.0073470,0.0036317,0.0041242,0.0033306,0.0157658,0.0064162,0.0092324,0.0035782,0.0030150
482,Rail transportation,0.0118425,0.0021109,0.0012836,0.0337786,0.0030253,0.0072706,0.0055124,0.0138372,0.0353043,0.0393213,0.0130853,0.0085540,0.0019951,0.0112226,0.0091032,0.0056830,0.0107268,0.0069745,0.0141586,0.0062162,0.0032494,0.0222716,0.0057807,0.0070776,0.0111354,0.0137276,0.0008707,0.0011281,0.0013919,0.0010609,0.0012960,0.0027300,1.0058100,0.0031119,0.0129726,0.0016295,0.0011342,0.0024965,0.0015401,0.0007818,0.0003653,0.0018910,0.0018240,0.0005464,0.0009104,0.0003786,0.0006888,0.0003665,0.0031336,0.0013778,0.0007229,0.0004830,0.0018860,0.0010467,0.0016751,0.0035988,0.0020859,0.0017098,0.0021261,0.0020340,0.0021334,0.0013890,0.0023192,0.0017676,0.0042094,0.0017584,0.0024853,0.0016583,0.0061083,0.0023322,0.0086192
483,Water transportation,0.0067802,0.0006118,0.0005610,0.0045073,0.0010940,0.0008638,0.0020257,0.0011348,0.0053716,0.0059472,0.0020320,0.0014110,0.0004246,0.0021556,0.0013368,0.0010211,0.0013824,0.0014090,0.0066604,0.0016654,0.0009826,0.0019833,0.0009003,0.0005567,0.0029995,0.0016316,0.0003463,0.0005207,0.0003815,0.0003317,0.0004698,0.0008027,0.0008649,1.0009900,0.0011419,0.0005344,0.0009533,0.0007109,0.0004134,0.0002427,0.0001726,0.0005329,0.0006660,0.0002707,0.0004920,0.0001183,0.0003773,0.0001205,0.0007285,0.0004860,0.0002433,0.0002024,0.0032481,0.0006668,0.0005600,0.0010038,0.0007226,0.0005404,0.0007587,0.0006794,0.0006700,0.0005768,0.0008400,0.0006291,0.0014690,0.0004901,0.0094137,0.0005801,0.0049667,0.0007865,0.0014096
484,Truck transportation,0.0350005,0.0104008,0.0029769,0.0166016,0.0100710,0.0041914,0.0200503,0.0346689,0.0376103,0.0440251,0.0261477,0.0247571,0.0072008,0.0246492,0.0271954,0.0174670,0.0306134,0.0184160,0.0480909,0.0265839,0.0232787,0.0307356,0.0176305,0.0170472,0.0166901,0.0231644,0.0046863,0.0116952,0.0156369,0.0195755,0.0108073,0.0103167,0.0112008,0.0147682,1.0201400,0.0061406,0.0042605,0.0146951,0.0053765,0.0055356,0.0015090,0.0067553,0.0075616,0.0016513,0.0033607,0.0010354,0.0024552,0.0012572,0.0053008,0.0045849,0.0020407,0.0015742,0.0054160,0.0032055,0.0048922,0.0131889,0.0068599,0.0043348,0.0062043,0.0064391,0.0069682,0.0048921,0.0078183,0.0060906,0.0137272,0.0060702,0.0136859,0.0031486,0.0088202,0.0066566,0.0100081
485,Transit and ground passenger transportation,0.0005931,0.0002582,0.0001715,0.0007383,0.0008745,0.0005671,0.0007849,0.0019133,0.0016070,0.0016153,0.0017005,0.0014456,0.0003596,0.0008652,0.0012826,0.0009736,0.0019228,0.0016117,0.0010777,0.0012779,0.0015761,0.0015395,0.0021949,0.0002891,0.0007140,0.0015276,0.0007656,0.0007816,0.0005864,0.0004975,0.0008347,0.0004835,0.0052901,0.0010122,0.0006760,1.0006300,0.0002334,0.0007246,0.0007221,0.0010775,0.0009369,0.0015615,0.0036531,0.0027378,0.0021496,0.0011547,0.0019660,0.0001488,0.0019539,0.0014327,0.0022835,0.0014870,0.0023389,0.0012176,0.0031286,0.0022912,0.0025113,0.0017132,0.0021018,0.0024011,0.0011022,0.0131682,0.0012808,0.0010864,0.0011668,0.0009590,0.0005154,0.0006018,0.0009670,0.0053514,0.0009955
486,Pipeline transportation,0.0026247,0.0006067,0.0145880,0.0021198,0.0008558,0.0263930,0.0013838,0.0013998,0.0017977,0.0020311,0.0012484,0.0010679,0.0002920,0.0011894,0.0009926,0.0007096,0.0011793,0.0009142,0.0016951,0.0015688,0.0009581,0.0022027,0.0015973,0.0246698,0.0023797,0.0017164,0.0004748,0.0006437,0.0009040,0.0007179,0.0007463,0.0067639,0.0030962,0.0052637,0.0054013,0.0030012,1.0011000,0.0023852,0.0013065,0.0002941,0.0001859,0.0004917,0.0006888,0.0003284,0.0005270,0.0001232,0.0003880,0.0001190,0.0025959,0.0005721,0.0003438,0.0002473,0.0005782,0.0005986,0.0007849,0.0014577,0.0016218,0.0005721,0.0009321,0.0010704,0.0009151,0.0007809,0.0010850,0.0009220,0.0008918,0.0007568,0.0012038,0.0003752,0.0052538,0.0016185,0.0127433
487OS,Other transportation and support activities,0.0100820,0.0114683,0.0013689,0.0082981,0.0040406,0.0201698,0.0071848,0.0159663,0.0135350,0.0130001,0.0086234,0.0085676,0.0028388,0.0080221,0.0096838,0.0062798,0.0140689,0.0075276,0.0124273,0.0096584,0.0094115,0.0118593,0.0097419,0.0038732,0.0062649,0.0088897,0.0278991,0.0165096,0.0108455,0.0196752,0.0218525,0.1040200,0.0184533,0.1356970,0.1115410,0.0112203,0.0074075,1.1811900,0.0286419,0.0110969,0.0073186,0.0050745,0.0245414,0.0043313,0.0171785,0.0030866,0.0108834,0.0006455,0.0060689,0.0116970,0.0073756,0.0030026,0.0117637,0.0046879,0.0101406,0.0143756,0.0073353,0.0068262,0.0101093,0.0066437,0.0093782,0.0171384,0.0082496,0.0049169,0.0065421,0.0069344,0.0064867,0.0035276,0.0088121,0.0040478,0.0144867
493,Warehousing and storage,0.0072751,0.0011922,0.0004619,0.0042580,0.0013294,0.0023970,0.0036609,0.0086823,0.0055840,0.0061087,0.0068176,0.0056853,0.0019881,0.0045518,0.0070494,0.0052177,0.0084121,0.0088209,0.0060820,0.0090214,0.0092388,0.0062578,0.0094224,0.0014310,0.0035198,0.0058298,0.0133122,0.0183913,0.0392278,0.0560626,0.0216510,0.0032236,0.0020968,0.0140785,0.0201913,0.0028659,0.0009011,0.0250446,1.0517300,0.0029796,0.0014823,0.0018854,0.0054402,0.0007000,0.0031265,0.0006187,0.0020042,0.0002982,0.0017835,0.0026772,0.0015681,0.0007187,0.0022918,0.0011393,0.0032553,0.0034314,0.0016726,0.0019758,0.0029420,0.0020149,0.0024976,0.0033200,0.0022448,0.0024182,0.0042798,0.0023306,0.0022910,0.0011052,0.0013977,0.0030350,0.0026740
511,"Publishing industries, except internet (includes software)",0.0022198,0.0010267,0.0009440,0.0026528,0.0025799,0.0020395,0.0029139,0.0043583,0.0035889,0.0038710,0.0042502,0.0036946,0.0015291,0.0027418,0.0040704,0.0038853,0.0046696,0.0044606,0.0032605,0.0045014,0.0061481,0.0037077,0.0045193,0.0013157,0.0027421,0.0036953,0.0038112,0.0051087,0.0032714,0.0034833,0.0052167,0.0022324,0.0045763,0.0050498,0.0023499,0.0031140,0.0014520,0.0024090,0.0032240,1.1516200,0.0023016,0.0052101,0.0116983,0.0033675,0.0089557,0.0016671,0.0065637,0.0003221,0.0041005,0.0052167,0.0051483,0.0031547,0.0098694,0.0111838,0.0071453,0.0035301,0.0048599,0.0040654,0.0053357,0.0034738,0.0044110,0.0050123,0.0045937,0.0041923,0.0035981,0.0035909,0.0041436,0.0088433,0.0079638,0.0059535,0.0047684
512,Motion picture and sound recording industries,0.0007001,0.0002659,0.0002319,0.0007418,0.0008344,0.0004532,0.0009281,0.0012158,0.0010063,0.0010588,0.0011178,0.0010320,0.0004229,0.0007795,0.0011265,0.0009554,0.0015117,0.0011861,0.0009451,0.0012537,0.0016327,0.0010650,0.0012572,0.0003577,0.0007613,0.0010502,0.0013401,0.0033219,0.0021839,0.0010037,0.0018214,0.0008361,0.0008841,0.0020174,0.0009629,0.0013830,0.0003785,0.0009093,0.0014035,0.0010274,1.1091200,0.0716650,0.0026359,0.0010768,0.0023738,0.0005555,0.0017584,0.0001133,0.0022368,0.0014660,0.0016981,0.0009868,0.0027959,0.0028601,0.0020115,0.0012141,0.0134563,0.0014187,0.0016245,0.0064041,0.0045380,0.0064570,0.0017541,0.0069088,0.0027121,0.0019102,0.0027177,0.0019171,0.0015469,0.0019058,0.0009793
513,Broadcasting and telecommunications,0.0098044,0.0034961,0.0032151,0.0104411,0.0118868,0.0061563,0.0133562,0.0167826,0.0139267,0.0145126,0.0156063,0.0143355,0.0060514,0.0108922,0.0152785,0.0132948,0.0217906,0.0165174,0.0130005,0.0174107,0.0229537,0.0146304,0.0172689,0.0048823,0.0103111,0.0144667,0.0190742,0.0259659,0.0150039,0.0141230,0.0255277,0.0106163,0.0119763,0.0297752,0.0138193,0.0209881,0.0054416,0.0127050,0.0210025,0.0114280,0.0139077,1.1891200,0.0381707,0.0146026,0.0347948,0.0080125,0.0254974,0.0016214,0.0333781,0.0212041,0.0251805,0.0141262,0.0252163,0.0356209,0.0283571,0.0167890,0.0225524,0.0203703,0.0233850,0.0186847,0.0200506,0.0224562,0.0195174,0.0187053,0.0166844,0.0171975,0.0137808,0.0169794,0.0192349,0.0250850,0.0136017
514,"Data processing, internet publishing, and other information services",0.0042429,0.0017452,0.0020390,0.0052119,0.0050586,0.0051120,0.0059881,0.0156628,0.0118140,0.0107590,0.0126013,0.0118287,0.0035303,0.0077988,0.0109950,0.0118738,0.0157279,0.0127624,0.0083881,0.0128433,0.0164542,0.0123724,0.0117122,0.0029848,0.0064776,0.0106489,0.0070914,0.0128484,0.0092516,0.0089182,0.0123387,0.0081368,0.0066225,0.0103303,0.0051600,0.0057713,0.0028064,0.0053436,0.0056439,0.0158179,0.0046412,0.0101534,1.0302900,0.0107705,0.0518370,0.0042197,0.0344433,0.0007677,0.0091640,0.0103965,0.0110140,0.0055966,0.0133841,0.0235852,0.0202128,0.0118898,0.0100333,0.0066839,0.0112258,0.0064411,0.0068329,0.0101107,0.0086515,0.0079147,0.0090494,0.0091756,0.0084037,0.0452971,0.0227780,0.0111697,0.0112572
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0366867,0.0069342,0.0072299,0.0221759,0.0217082,0.0199676,0.0171568,0.0214563,0.0240736,0.0241790,0.0231013,0.0202657,0.0061379,0.0159153,0.0220909,0.0159408,0.0235419,0.0219144,0.0270066,0.0255553,0.0291508,0.0202162,0.0203059,0.0080602,0.0152218,0.0230846,0.0190853,0.0213224,0.0220207,0.0152324,0.0278157,0.0184369,0.0466247,0.0191229,0.0271238,0.0314207,0.0056408,0.0152752,0.0164163,0.0130229,0.0102494,0.0167690,0.0277634,1.1142500,0.0725896,0.0162815,0.1198750,0.0162475,0.0343796,0.0587160,0.0204189,0.0107388,0.0249636,0.0471529,0.0216413,0.0185774,0.0189741,0.0202750,0.0203753,0.0232461,0.0169211,0.0200433,0.0270791,0.0206860,0.0206478,0.0216979,0.0059486,0.0059329,0.0436177,0.0140873,0.0465249
523,"Securities, commodity contracts, and investments",0.0061671,0.0029066,0.0017525,0.0117589,0.0141875,0.0043185,0.0053067,0.0056226,0.0070994,0.0118222,0.0101468,0.0087917,0.0020861,0.0062906,0.0088196,0.0065623,0.0099982,0.0089158,0.0059965,0.0061209,0.0069431,0.0054534,0.0056407,0.0022568,0.0040573,0.0058163,0.0045674,0.0047828,0.0050153,0.0038611,0.0059350,0.0035063,0.0266616,0.0190910,0.0068165,0.0074380,0.0022320,0.0042468,0.0043339,0.0033233,0.0024731,0.0038385,0.0051879,0.0629716,1.0930900,0.0110203,0.6301270,0.0016844,0.0081068,0.0093227,0.0072620,0.0025690,0.0060705,0.0172346,0.0069383,0.0053235,0.0049756,0.0063041,0.0200933,0.0075874,0.0130690,0.0063664,0.0058421,0.0052779,0.0078074,0.0242821,0.0020320,0.0015879,0.0064704,0.0060837,0.0164447
524,Insurance carriers and related activities,0.0458502,0.0093312,0.0048500,0.0210773,0.0181456,0.0058275,0.0086758,0.0173069,0.0172452,0.0177031,0.0147824,0.0158430,0.0053560,0.0157929,0.0162881,0.0104779,0.0182890,0.0139366,0.0240557,0.0247285,0.0554470,0.0140608,0.0143793,0.0056912,0.0113969,0.0135818,0.0258599,0.0312749,0.0193152,0.0120715,0.0229103,0.0106361,0.0107060,0.0597692,0.0467608,0.1229190,0.0062968,0.0287052,0.0212391,0.0085636,0.0123469,0.0109657,0.0155230,0.0402736,0.0570385,1.4610900,0.0781492,0.0085744,0.0319497,0.0288741,0.0318503,0.0071875,0.0192089,0.0156922,0.0269668,0.0336018,0.0167252,0.0621764,0.1107830,0.0317423,0.0288726,0.0492369,0.0335344,0.0246044,0.0211770,0.0152271,0.0056309,0.0155291,0.0568714,0.0067713,0.0148040
525,"Funds, trusts, and other financial vehicles",0.0002789,0.0000740,0.0000412,0.0002214,0.0002327,0.0000723,0.0000960,0.0001403,0.0001553,0.0002064,0.0001753,0.0001662,0.0000471,0.0001399,0.0001694,0.0001182,0.0001902,0.0001588,0.0001758,0.0001806,0.0003328,0.0001234,0.0001267,0.0000506,0.0000967,0.0001249,0.0001690,0.0001962,0.0001428,0.0000978,0.0001693,0.0000864,0.0003275,0.0004785,0.0002901,0.0006527,0.0000527,0.0001788,0.0001446,0.0000748,0.0000836,0.0000914,0.0001268,0.0008433,0.0116307,0.0069513,1.0235200,0.0000577,0.0002340,0.0002323,0.0002248,0.0000605,0.0001533,0.0002637,0.0001988,0.0002131,0.0001302,0.0003569,0.0007276,0.0002277,0.0002713,0.0002969,0.0002179,0.0001706,0.0001812,0.0003239,0.0000477,0.0000893,0.0003335,0.0000951,0.0002404
HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
ORE,Other real estate,0.0325610,0.0066199,0.0048690,0.0148465,0.0144868,0.0147559,0.0249623,0.0250803,0.0192884,0.0226218,0.0220851,0.0193926,0.0068487,0.0163054,0.0236052,0.0170295,0.0258725,0.0207033,0.0253585,0.0266616,0.0321373,0.0220394,0.0244198,0.0077122,0.0164053,0.0202360,0.0462066,0.0605477,0.1021200,0.0906617,0.1140340,0.0252575,0.0207812,0.0783681,0.0347849,0.0246027,0.0063293,0.0347587,0.1585370,0.0202306,0.0199520,0.0474554,0.0684383,0.0207615,0.0590325,0.0145077,0.0454889,0.0211372,1.1818900,0.0503964,0.0555858,0.0315985,0.0778918,0.0628454,0.0425887,0.0449727,0.1354830,0.0832821,0.0704399,0.1474900,0.1262020,0.1033770,0.1090310,0.0405906,0.0773701,0.1022780,0.0111725,0.0275455,0.0287032,0.0317216,0.0335098
532RL,Rental and leasing services and lessors of intangible assets,0.0207751,0.0053129,0.0130419,0.0287919,0.0274553,0.0073926,0.0209935,0.0177575,0.0204838,0.0202775,0.0215751,0.0199273,0.0081973,0.0158057,0.0233587,0.0183330,0.0164474,0.0224140,0.0212567,0.0190038,0.0271296,0.0216629,0.0210036,0.0117654,0.0193593,0.0189823,0.0149178,0.0105551,0.0121380,0.0122116,0.0171712,0.0441653,0.0385430,0.0119371,0.0356474,0.0286852,0.0032425,0.0162249,0.0132960,0.0121591,0.0112282,0.0213876,0.0492514,0.0059143,0.0156683,0.0039394,0.0106892,0.0013056,0.0127784,1.0192600,0.0108423,0.0066316,0.0156642,0.0462799,0.0149162,0.0251641,0.0159203,0.0139333,0.0210371,0.0108325,0.0100005,0.0241626,0.0155775,0.0140195,0.0193339,0.0105320,0.0063841,0.0054829,0.0097898,0.0087656,0.0110362
5411,Legal services,0.0079525,0.0039040,0.0042395,0.0167939,0.0560737,0.0110180,0.0088869,0.0114833,0.0101768,0.0105550,0.0095022,0.0090943,0.0031347,0.0068699,0.0104287,0.0079231,0.0104403,0.0131751,0.0090231,0.0113670,0.0131813,0.0099316,0.0092971,0.0044783,0.0076969,0.0096612,0.0102398,0.0076608,0.0068776,0.0080536,0.0094920,0.0098208,0.0177385,0.0134927,0.0059436,0.0129511,0.0033928,0.0073014,0.0099381,0.0074417,0.0066557,0.0124210,0.0154458,0.0107795,0.0201834,0.0108454,0.0221516,0.0014811,0.0138112,0.0212462,1.0140200,0.0076637,0.0255783,0.0316194,0.0134754,0.0098223,0.0071544,0.0116686,0.0264991,0.0109369,0.0094152,0.0182117,0.0321909,0.0094496,0.0098432,0.0082747,0.0055069,0.0054753,0.0141190,0.0097989,0.0098125
5415,Computer systems design and related services,0.0076423,0.0026031,0.0113140,0.0092048,0.0058992,0.0060573,0.0074755,0.0119404,0.0101864,0.0113322,0.0181802,0.0199674,0.0088684,0.0083964,0.0145220,0.0184706,0.0114095,0.0119469,0.0100655,0.0126022,0.0146699,0.0112623,0.0166795,0.0115641,0.0097817,0.0109383,0.0089205,0.0108337,0.0066929,0.0088404,0.0102347,0.0129536,0.0256793,0.0118985,0.0073733,0.0060375,0.0024427,0.0065322,0.0084423,0.0172903,0.0066403,0.0107076,0.0408770,0.0078311,0.0267876,0.0045186,0.0190471,0.0010039,0.0127470,0.0292313,0.0146922,1.0089900,0.0132542,0.0440825,0.0176691,0.0092244,0.0112851,0.0092060,0.0175136,0.0099759,0.0088860,0.0085822,0.0100573,0.0080805,0.0093121,0.0075859,0.0129884,0.0833537,0.0083717,0.0116634,0.0136573
5412OP,"Miscellaneous professional, scientific, and technical services",0.0327824,0.0181232,0.0124634,0.0459021,0.0452621,0.0316994,0.0492466,0.0654639,0.0547911,0.0588028,0.0611722,0.0521955,0.0181139,0.0408497,0.0586718,0.0484643,0.0726810,0.0691137,0.0504065,0.0695192,0.0964294,0.0547965,0.0618399,0.0180342,0.0402424,0.0577608,0.0614259,0.0880404,0.0540471,0.0538361,0.0861795,0.0275236,0.0681755,0.0901637,0.0341772,0.0570039,0.0289616,0.0319909,0.0495750,0.0442694,0.0374500,0.0916843,0.1232470,0.0489735,0.0917191,0.0256987,0.0754633,0.0048848,0.0555646,0.0761859,0.0475159,0.0413564,1.1260900,0.1404800,0.0716964,0.0506047,0.0471743,0.0568802,0.0736372,0.0547826,0.0489384,0.0887702,0.0827546,0.0723816,0.0584558,0.0454121,0.0441720,0.0705901,0.0437737,0.0404276,0.0837688
55,Management of companies and enterprises,0.0265482,0.0085442,0.0232102,0.0496223,0.0315399,0.0094233,0.0245505,0.0816300,0.0703735,0.0604941,0.0603481,0.0621824,0.0278377,0.0531914,0.1354340,0.0889814,0.0648599,0.0846667,0.0791241,0.1113310,0.1114560,0.0857395,0.0704666,0.0448425,0.1069120,0.0807275,0.0508605,0.0127826,0.0225194,0.1082700,0.0355570,0.0190408,0.0181055,0.0367360,0.0363475,0.0179510,0.0065571,0.0300506,0.0176356,0.0183224,0.0062600,0.0161068,0.0257035,0.0234310,0.0466197,0.0075507,0.0321253,0.0023480,0.0232639,0.0237451,0.0277507,0.0127260,0.0263856,1.0130300,0.0473695,0.0487510,0.0190249,0.0442254,0.0331377,0.0305459,0.0275860,0.0317805,0.0273208,0.0565857,0.0846253,0.0242817,0.0175926,0.0080143,0.0133388,0.0129434,0.0175120
561,Administrative and support services,0.0237595,0.0076060,0.0064575,0.0233823,0.0251445,0.0279763,0.0240685,0.0394493,0.0342275,0.0438568,0.0480030,0.0329234,0.0139434,0.0269850,0.0359127,0.0399399,0.0348621,0.0315047,0.0294751,0.0384160,0.1309110,0.0369723,0.0594627,0.0105896,0.0220548,0.0324701,0.0437091,0.0440483,0.0467729,0.0362251,0.0561787,0.0307597,0.0463572,0.0682375,0.0427331,0.0475674,0.0114189,0.0546290,0.0884185,0.0314904,0.0174757,0.0397294,0.0753740,0.0296410,0.0526892,0.0214745,0.0383733,0.0087045,0.2190630,0.0773784,0.0491131,0.0616160,0.0637687,0.0521330,1.0673300,0.0740263,0.0546169,0.0621851,0.0771628,0.0662572,0.0525738,0.0684443,0.0544530,0.0461671,0.0401030,0.0440565,0.0338905,0.0328336,0.0435380,0.0361129,0.0469891
562,Waste management and remediation services,0.0024087,0.0009429,0.0031918,0.0043203,0.0022332,0.0022281,0.0037446,0.0047987,0.0049974,0.0149035,0.0064629,0.0043671,0.0012741,0.0046210,0.0045656,0.0035164,0.0051644,0.0040850,0.0046754,0.0068044,0.0046119,0.0069949,0.0042084,0.0038032,0.0058040,0.0051056,0.0022560,0.0050399,0.0046773,0.0029754,0.0038496,0.0024394,0.0030977,0.0546219,0.0037651,0.0269346,0.0020900,0.0074380,0.0065229,0.0009983,0.0008231,0.0018562,0.0025595,0.0008792,0.0020691,0.0010311,0.0015051,0.0005056,0.0137184,0.0036631,0.0014884,0.0009878,0.0030772,0.0031298,0.0036014,1.0955600,0.0059082,0.0038095,0.0049295,0.0066772,0.0050000,0.0034798,0.0058169,0.0068158,0.0043674,0.0057134,0.0023730,0.0012617,0.0031191,0.0114031,0.0134416
61,Educational services,0.0013283,0.0011572,0.0000484,0.0001590,0.0001135,0.0002908,0.0006815,0.0004468,0.0002161,0.0004624,0.0002594,0.0002566,0.0000817,0.0002258,0.0002755,0.0001876,0.0003411,0.0002387,0.0005699,0.0003413,0.0003156,0.0003255,0.0010614,0.0000889,0.0002310,0.0002482,0.0007124,0.0015582,0.0070917,0.0001702,0.0089333,0.0002400,0.0004134,0.0004778,0.0005556,0.0002778,0.0000837,0.0003424,0.0002236,0.0001556,0.0003276,0.0013325,0.0014062,0.0002140,0.0003142,0.0000583,0.0002264,0.0000570,0.0003529,0.0002224,0.0001456,0.0001756,0.0002601,0.0002705,0.0006024,0.0003410,1.0083900,0.0001781,0.0004920,0.0001957,0.0001772,0.0101413,0.0013167,0.0002667,0.0003657,0.0026539,0.0013952,0.0004727,0.0030130,0.0057321,0.0003292
