"Industry-by-Industry Total Requirements, After Redefinitions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(in producers' prices),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Industries/Industries,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525, HS, ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81, GFGD, GFGN,GFE,GSLG,GSLE
441,Motor vehicle and parts dealers,0.0004285,0.0001837,0.0001792,0.0008556,0.0004718,0.0001821,0.0019189,0.0011424,0.0013315,0.0009229,0.0008948,0.0039056,0.0003752,0.0005313,0.0024164,0.0020277,0.0012708,0.0008629,0.0009764,0.0006984,0.0005056,0.0012811,0.0007478,0.0002154,0.0005491,0.0007357,0.0002606,1.0013600,0.0014436,0.0003146,0.0009675,0.0002904,0.0003763,0.0004712,0.0042097,0.0003128,0.0001393,0.0011814,0.0008348,0.0003994,0.0001177,0.0004174,0.0004462,0.0001865,0.0002513,0.0001593,0.0001782,0.0001096,0.0007693,0.0008317,0.0001515,0.0001583,0.0004448,0.0002864,0.0009525,0.0008444,0.0003324,0.0002475,0.0003639,0.0002965,0.0002944,0.0003083,0.0003735,0.0003286,0.0004321,0.0055365,0.0003280,0.0001527,0.0004110,0.0002401,0.0005261
445,Food and beverage stores,0.0000647,0.0000178,0.0000159,0.0000408,0.0000170,0.0000274,0.0004115,0.0000446,0.0000648,0.0000509,0.0000605,0.0001092,0.0000350,0.0000986,0.0001309,0.0000362,0.0005989,0.0002716,0.0001328,0.0000795,0.0000717,0.0001068,0.0007246,0.0000261,0.0001895,0.0001211,0.0000338,0.0001036,1.0001100,0.0000299,0.0000785,0.0000231,0.0000373,0.0000340,0.0002645,0.0000629,0.0000316,0.0000332,0.0000370,0.0000342,0.0000142,0.0000279,0.0000776,0.0000225,0.0000320,0.0000231,0.0000227,0.0001204,0.0001063,0.0000388,0.0000270,0.0000197,0.0000481,0.0000280,0.0000877,0.0000538,0.0000507,0.0000497,0.0000520,0.0000403,0.0000473,0.0000403,0.0000449,0.0003632,0.0000939,0.0001919,0.0000259,0.0000225,0.0000442,0.0000294,0.0000808
452,General merchandise stores,0.0001781,0.0000604,0.0000516,0.0001468,0.0000729,0.0000835,0.0014953,0.0002456,0.0002148,0.0001849,0.0001949,0.0004336,0.0001001,0.0002475,0.0004235,0.0001933,0.0013171,0.0006161,0.0003459,0.0003972,0.0002639,0.0003111,0.0029352,0.0000802,0.0003767,0.0003166,0.0001324,0.0003196,0.0003653,1.0001200,0.0002933,0.0000877,0.0001187,0.0001285,0.0009007,0.0001512,0.0001192,0.0001501,0.0001516,0.0001481,0.0000590,0.0001086,0.0003094,0.0000961,0.0001308,0.0000980,0.0000941,0.0002734,0.0003993,0.0001695,0.0001083,0.0000809,0.0001869,0.0001108,0.0003529,0.0002102,0.0009935,0.0001790,0.0001858,0.0001622,0.0001801,0.0001946,0.0001816,0.0014211,0.0008503,0.0007414,0.0000982,0.0000871,0.0001703,0.0001169,0.0002922
4A0,Other retail,0.0025065,0.0006804,0.0009846,0.0031383,0.0008269,0.0021723,0.0615246,0.0031348,0.0022508,0.0022521,0.0019755,0.0030127,0.0009450,0.0023841,0.0032389,0.0014235,0.0106124,0.0050804,0.0032929,0.0047874,0.0024702,0.0032288,0.0187937,0.0018113,0.0068431,0.0038001,0.0012277,0.0085930,0.0028147,0.0042373,1.0034400,0.0013012,0.0018982,0.0101784,0.0079658,0.0032144,0.0016913,0.0036429,0.0017637,0.0011446,0.0006398,0.0013182,0.0024918,0.0008834,0.0012003,0.0007620,0.0008727,0.0040688,0.0063459,0.0012461,0.0009861,0.0006812,0.0016571,0.0011702,0.0018804,0.0017952,0.0028287,0.0017649,0.0017705,0.0020829,0.0019650,0.0062373,0.0040151,0.0096235,0.0071282,0.0049544,0.0012752,0.0011297,0.0028012,0.0017686,0.0095690
481,Air transportation,0.0034765,0.0013608,0.0008504,0.0024138,0.0023469,0.0021026,0.0033623,0.0077283,0.0068290,0.0059154,0.0065709,0.0067610,0.0026735,0.0044955,0.0064543,0.0054116,0.0082893,0.0054975,0.0057516,0.0066758,0.0069661,0.0063758,0.0086104,0.0014043,0.0043867,0.0068861,0.0049732,0.0033795,0.0023147,0.0035438,0.0032504,1.0029300,0.0025056,0.0094579,0.0094980,0.0022801,0.0008721,0.0108789,0.0036034,0.0059811,0.0026583,0.0041360,0.0135176,0.0050013,0.0072873,0.0033824,0.0056287,0.0004203,0.0050505,0.0043579,0.0057461,0.0060575,0.0061496,0.0034211,0.0080609,0.0090603,0.0071250,0.0047138,0.0034132,0.0040549,0.0046706,0.0040091,0.0061833,0.0035365,0.0040711,0.0032899,0.0158597,0.0080386,0.0106589,0.0030719,0.0028956
482,Rail transportation,0.0108024,0.0023291,0.0018197,0.0352089,0.0023827,0.0066135,0.0056993,0.0142667,0.0369684,0.0434827,0.0158105,0.0111425,0.0032090,0.0136160,0.0107999,0.0072737,0.0121724,0.0074318,0.0147128,0.0069522,0.0037910,0.0233919,0.0065236,0.0042555,0.0115666,0.0139320,0.0010746,0.0013755,0.0015199,0.0011650,0.0013510,0.0024269,1.0055400,0.0032778,0.0130224,0.0015458,0.0013024,0.0025267,0.0016420,0.0010973,0.0004426,0.0020256,0.0023815,0.0005112,0.0010543,0.0006761,0.0007392,0.0003517,0.0028777,0.0013789,0.0007751,0.0006354,0.0020642,0.0011520,0.0016341,0.0039157,0.0021533,0.0018980,0.0021671,0.0020267,0.0024203,0.0013980,0.0024267,0.0020745,0.0045510,0.0019193,0.0027688,0.0025944,0.0083521,0.0023213,0.0091075
483,Water transportation,0.0066077,0.0006994,0.0010344,0.0038438,0.0008108,0.0008181,0.0021024,0.0011982,0.0058808,0.0057736,0.0021698,0.0016262,0.0006104,0.0023418,0.0014514,0.0011766,0.0015473,0.0014132,0.0073277,0.0016936,0.0010150,0.0020894,0.0009897,0.0009732,0.0030623,0.0017378,0.0003804,0.0005935,0.0004097,0.0003448,0.0004443,0.0008622,0.0009352,1.0011200,0.0011086,0.0005475,0.0018797,0.0007225,0.0004179,0.0003199,0.0001760,0.0005452,0.0007643,0.0002358,0.0005179,0.0001919,0.0003660,0.0001153,0.0006660,0.0004519,0.0002362,0.0002445,0.0028592,0.0006124,0.0005180,0.0010178,0.0007153,0.0005663,0.0007326,0.0006535,0.0007147,0.0005483,0.0008419,0.0006821,0.0015893,0.0004919,0.0095486,0.0007276,0.0058555,0.0007687,0.0014034
484,Truck transportation,0.0285939,0.0091847,0.0031336,0.0127615,0.0066644,0.0033313,0.0192919,0.0336643,0.0401141,0.0428775,0.0250074,0.0253521,0.0088425,0.0249350,0.0278137,0.0185806,0.0324043,0.0178736,0.0442387,0.0273813,0.0270585,0.0324657,0.0185650,0.0092989,0.0163561,0.0235302,0.0052540,0.0125178,0.0155562,0.0208292,0.0104465,0.0074122,0.0095185,0.0139049,1.0175900,0.0049872,0.0032360,0.0128761,0.0053148,0.0062428,0.0017844,0.0060304,0.0096300,0.0013986,0.0034403,0.0018162,0.0023519,0.0011289,0.0048275,0.0042749,0.0021305,0.0019051,0.0057205,0.0034461,0.0045823,0.0126174,0.0063902,0.0047949,0.0062759,0.0061227,0.0076216,0.0049208,0.0085765,0.0066004,0.0133962,0.0063119,0.0134459,0.0042199,0.0110008,0.0061601,0.0093870
485,Transit and ground passenger transportation,0.0004758,0.0002348,0.0001886,0.0005863,0.0005543,0.0004352,0.0006340,0.0016310,0.0014856,0.0014165,0.0014885,0.0013984,0.0004439,0.0008226,0.0011463,0.0009542,0.0017145,0.0013389,0.0009209,0.0011103,0.0013143,0.0013009,0.0018517,0.0003191,0.0006552,0.0012426,0.0007535,0.0007575,0.0005073,0.0004620,0.0006981,0.0005593,0.0039116,0.0009354,0.0005738,1.0005300,0.0001971,0.0006155,0.0006119,0.0014230,0.0009077,0.0014168,0.0046051,0.0018602,0.0018944,0.0017002,0.0015431,0.0001324,0.0016280,0.0012485,0.0022060,0.0019430,0.0021137,0.0010720,0.0025699,0.0022223,0.0023455,0.0015755,0.0017280,0.0021538,0.0010714,0.0115428,0.0010580,0.0010073,0.0010525,0.0008565,0.0006199,0.0006011,0.0011063,0.0047597,0.0008718
486,Pipeline transportation,0.0030200,0.0007667,0.0153129,0.0026060,0.0007633,0.0193380,0.0015846,0.0015550,0.0021542,0.0022570,0.0013650,0.0012541,0.0004326,0.0013510,0.0011071,0.0008399,0.0013581,0.0009683,0.0019419,0.0018584,0.0010369,0.0025045,0.0017469,0.0194925,0.0026584,0.0020256,0.0005235,0.0006858,0.0008409,0.0007065,0.0006620,0.0063243,0.0040984,0.0058494,0.0058694,0.0031285,1.0017600,0.0021349,0.0011608,0.0003634,0.0001793,0.0004538,0.0007646,0.0002792,0.0005006,0.0001922,0.0003473,0.0001121,0.0019016,0.0005208,0.0003000,0.0002647,0.0005415,0.0005818,0.0006532,0.0014945,0.0014202,0.0005627,0.0007878,0.0008881,0.0008560,0.0006567,0.0010319,0.0009646,0.0009322,0.0006564,0.0017813,0.0005847,0.0049842,0.0019476,0.0113937
487OS,Other transportation and support activities,0.0083864,0.0115882,0.0015606,0.0061631,0.0026054,0.0149667,0.0062776,0.0141074,0.0128230,0.0115661,0.0078588,0.0083702,0.0034076,0.0077316,0.0091435,0.0062038,0.0133481,0.0065932,0.0111277,0.0086817,0.0090391,0.0106922,0.0085210,0.0030900,0.0060113,0.0080867,0.0276272,0.0156435,0.0094935,0.0183866,0.0176864,0.1063730,0.0143161,0.1446060,0.0957695,0.0104605,0.0077879,1.1511200,0.0251479,0.0147213,0.0074114,0.0046526,0.0308134,0.0031952,0.0149989,0.0046151,0.0092643,0.0005473,0.0049003,0.0101626,0.0070517,0.0037086,0.0105113,0.0042785,0.0087623,0.0133062,0.0064941,0.0063479,0.0084299,0.0057743,0.0093299,0.0147204,0.0073111,0.0046561,0.0058863,0.0064486,0.0069289,0.0037941,0.0101505,0.0034473,0.0130233
493,Warehousing and storage,0.0063438,0.0012556,0.0005727,0.0032352,0.0009430,0.0019612,0.0035558,0.0084159,0.0058018,0.0058638,0.0065957,0.0058955,0.0026229,0.0047377,0.0069015,0.0055985,0.0084415,0.0079721,0.0058749,0.0083685,0.0086654,0.0061049,0.0086240,0.0014323,0.0035972,0.0054348,0.0145366,0.0189985,0.0382027,0.0596323,0.0204739,0.0032675,0.0020009,0.0167457,0.0184594,0.0026819,0.0008080,0.0223404,1.0532800,0.0039667,0.0016561,0.0019356,0.0074409,0.0005856,0.0030073,0.0010058,0.0018720,0.0002723,0.0015938,0.0025327,0.0016317,0.0009314,0.0022537,0.0011559,0.0029611,0.0034825,0.0016510,0.0020337,0.0027417,0.0019562,0.0027152,0.0032967,0.0021185,0.0025018,0.0041710,0.0023164,0.0024282,0.0014181,0.0018352,0.0027438,0.0026494
511,"Publishing industries, except internet (includes software)",0.0022148,0.0011558,0.0012443,0.0025152,0.0020317,0.0019688,0.0028618,0.0045502,0.0040810,0.0041529,0.0044473,0.0041426,0.0020033,0.0031357,0.0042115,0.0043641,0.0051288,0.0044147,0.0034160,0.0046785,0.0060349,0.0038937,0.0045959,0.0017074,0.0029172,0.0037285,0.0046640,0.0061538,0.0036224,0.0041187,0.0055443,0.0033899,0.0041855,0.0057498,0.0026397,0.0030558,0.0016140,0.0027576,0.0034890,1.1238500,0.0025995,0.0062269,0.0155480,0.0031336,0.0094986,0.0030371,0.0066393,0.0003381,0.0040826,0.0058059,0.0059275,0.0045404,0.0095935,0.0115872,0.0064896,0.0039610,0.0054874,0.0046476,0.0053415,0.0037054,0.0057706,0.0055131,0.0048652,0.0049690,0.0040073,0.0042166,0.0068520,0.0096995,0.0179254,0.0062200,0.0049186
512,Motion picture and sound recording industries,0.0006048,0.0002555,0.0002837,0.0006256,0.0005736,0.0003885,0.0008075,0.0011321,0.0010187,0.0009982,0.0010565,0.0010495,0.0005466,0.0007955,0.0010588,0.0009981,0.0014743,0.0010509,0.0008808,0.0011719,0.0014655,0.0009973,0.0011263,0.0004206,0.0007368,0.0009454,0.0014685,0.0034322,0.0020349,0.0010599,0.0016308,0.0010866,0.0007634,0.0018970,0.0008669,0.0011719,0.0003702,0.0008450,0.0013858,0.0014223,1.1085700,0.0737516,0.0034022,0.0008338,0.0022122,0.0008312,0.0015051,0.0001065,0.0021928,0.0013955,0.0016767,0.0013462,0.0028061,0.0027519,0.0017944,0.0011965,0.0035770,0.0014016,0.0014802,0.0077029,0.0054765,0.0063379,0.0015724,0.0023739,0.0022262,0.0018711,0.0033274,0.0021323,0.0020066,0.0015192,0.0009094
513,Broadcasting and telecommunications,0.0084094,0.0034248,0.0038660,0.0086179,0.0080379,0.0052261,0.0114274,0.0155186,0.0139659,0.0135762,0.0146010,0.0144689,0.0076930,0.0109430,0.0142459,0.0137329,0.0209218,0.0144519,0.0119973,0.0160267,0.0202565,0.0135806,0.0155725,0.0056499,0.0098552,0.0128990,0.0204374,0.0262504,0.0143290,0.0145966,0.0233841,0.0125192,0.0101133,0.0271175,0.0121846,0.0172628,0.0051795,0.0116077,0.0202720,0.0154728,0.0130147,1.1825300,0.0491345,0.0113975,0.0316926,0.0118077,0.0213539,0.0015060,0.0322628,0.0198137,0.0243980,0.0191444,0.0237326,0.0336616,0.0249938,0.0167220,0.0221753,0.0197843,0.0208692,0.0176131,0.0212764,0.0214844,0.0165850,0.0176648,0.0152448,0.0174250,0.0169211,0.0194008,0.0236432,0.0212622,0.0123811
514,"Data processing, internet publishing, and other information services",0.0033982,0.0015608,0.0022348,0.0040433,0.0031330,0.0037260,0.0047507,0.0130416,0.0108364,0.0092173,0.0105787,0.0107334,0.0039699,0.0070608,0.0092386,0.0112731,0.0136021,0.0100180,0.0069661,0.0105765,0.0129356,0.0101976,0.0095365,0.0031022,0.0055230,0.0085407,0.0066597,0.0120195,0.0079104,0.0080383,0.0101374,0.0102555,0.0053190,0.0083738,0.0043274,0.0044426,0.0023840,0.0044959,0.0046905,0.0162743,0.0039582,0.0093800,1.0334000,0.0078788,0.0450550,0.0060310,0.0285757,0.0006478,0.0072746,0.0092489,0.0104300,0.0066120,0.0115613,0.0202164,0.0164719,0.0111077,0.0094705,0.0057032,0.0092023,0.0053354,0.0067240,0.0087683,0.0069900,0.0070922,0.0079211,0.0084766,0.0223091,0.0335496,0.0258309,0.0089831,0.0094230
521CI,"Federal Reserve banks, credit intermediation, and related activities",0.0313847,0.0071834,0.0084454,0.0199375,0.0156706,0.0168051,0.0155745,0.0218811,0.0255416,0.0247896,0.0227472,0.0214036,0.0080944,0.0171193,0.0215999,0.0171242,0.0245367,0.0198555,0.0258892,0.0250802,0.0280041,0.0202261,0.0197703,0.0100300,0.0153416,0.0214073,0.0219417,0.0241646,0.0223003,0.0154401,0.0266323,0.0232446,0.0491708,0.0195919,0.0247708,0.0283522,0.0054735,0.0146540,0.0159044,0.0186361,0.0113129,0.0168769,0.0344878,1.1021700,0.0774328,0.0308121,0.1256480,0.0218014,0.0318317,0.0577494,0.0220374,0.0150791,0.0247216,0.0459928,0.0201192,0.0188610,0.0195948,0.0204374,0.0208490,0.0226285,0.0194178,0.0194810,0.0268984,0.0218372,0.0212855,0.0249125,0.0073533,0.0069297,0.0555932,0.0126558,0.0435009
523,"Securities, commodity contracts, and investments",0.0059901,0.0031244,0.0023672,0.0126825,0.0122492,0.0042600,0.0052901,0.0062576,0.0084308,0.0126350,0.0103541,0.0095574,0.0028933,0.0070092,0.0089698,0.0073921,0.0107056,0.0082938,0.0064226,0.0066547,0.0073904,0.0061564,0.0061092,0.0029975,0.0044848,0.0060938,0.0057537,0.0060355,0.0057040,0.0042988,0.0064677,0.0062953,0.0321267,0.0163252,0.0072117,0.0071532,0.0023243,0.0044955,0.0049313,0.0054581,0.0029362,0.0044887,0.0074976,0.0648303,1.0966100,0.0175555,0.6281020,0.0022458,0.0087784,0.0111811,0.0088233,0.0040191,0.0070300,0.0175072,0.0073458,0.0061559,0.0059346,0.0072332,0.0266400,0.0084674,0.0224864,0.0068341,0.0064031,0.0061655,0.0092610,0.0322444,0.0025321,0.0021604,0.0091464,0.0062823,0.0209107
524,Insurance carriers and related activities,0.0426847,0.0094479,0.0061451,0.0152647,0.0121244,0.0044386,0.0077163,0.0154237,0.0163733,0.0159331,0.0133421,0.0150855,0.0064633,0.0148221,0.0147602,0.0104030,0.0169122,0.0117660,0.0237260,0.0211998,0.0489307,0.0129707,0.0126865,0.0066357,0.0111728,0.0121939,0.0268535,0.0312549,0.0178147,0.0118215,0.0202476,0.0133637,0.0091620,0.0555398,0.0422741,0.1026440,0.0050281,0.0257948,0.0200047,0.0112003,0.0129813,0.0102437,0.0193159,0.0243381,0.0452214,1.5381200,0.0550462,0.0089215,0.0308314,0.0264666,0.0321167,0.0090139,0.0178633,0.0138712,0.0232933,0.0338833,0.0150248,0.0555515,0.0969564,0.0300550,0.0299483,0.0433117,0.0278633,0.0240232,0.0203001,0.0150693,0.0063816,0.0213389,0.0549355,0.0059000,0.0238105
525,"Funds, trusts, and other financial vehicles",0.0002672,0.0000714,0.0000489,0.0001674,0.0001476,0.0000525,0.0000770,0.0001248,0.0001446,0.0001707,0.0001415,0.0001453,0.0000542,0.0001266,0.0001400,0.0001060,0.0001628,0.0001192,0.0001699,0.0001583,0.0003103,0.0001111,0.0001092,0.0000559,0.0000904,0.0001066,0.0001818,0.0002068,0.0001333,0.0000926,0.0001515,0.0001138,0.0002669,0.0004056,0.0002734,0.0005930,0.0000425,0.0001675,0.0001397,0.0000966,0.0000888,0.0000849,0.0001536,0.0005695,0.0076881,0.0082749,1.0149100,0.0000626,0.0002232,0.0002164,0.0002304,0.0000752,0.0001426,0.0001995,0.0001737,0.0002218,0.0001201,0.0003440,0.0006952,0.0002171,0.0003117,0.0002763,0.0001914,0.0001696,0.0001711,0.0002991,0.0000512,0.0001279,0.0003535,0.0000740,0.0002684
HS,Housing,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
ORE,Other real estate,0.0190574,0.0059731,0.0053727,0.0119800,0.0089909,0.0120374,0.0215270,0.0221694,0.0182906,0.0202328,0.0197968,0.0184792,0.0081542,0.0156591,0.0210213,0.0163316,0.0243613,0.0173249,0.0201521,0.0226053,0.0269946,0.0196423,0.0206818,0.0080707,0.0148678,0.0175115,0.0482144,0.0606107,0.0962615,0.0920800,0.1070650,0.0260844,0.0169953,0.0700928,0.0270626,0.0179945,0.0056964,0.0296320,0.1483480,0.0255658,0.0177274,0.0434995,0.0588102,0.0155206,0.0492645,0.0221381,0.0369528,0.0198723,1.1440200,0.0428566,0.0491787,0.0307695,0.0726360,0.0574072,0.0342799,0.0446527,0.1327130,0.0763402,0.0588132,0.1377260,0.1274930,0.0920977,0.0969325,0.0361637,0.0736094,0.0898894,0.0135262,0.0300052,0.0326340,0.0291945,0.0317922
532RL,Rental and leasing services and lessors of intangible assets,0.0196618,0.0055351,0.0145321,0.0263786,0.0207044,0.0071362,0.0200079,0.0167990,0.0208475,0.0199170,0.0204391,0.0201749,0.0106163,0.0159771,0.0218788,0.0189297,0.0164692,0.0195243,0.0202571,0.0182479,0.0244105,0.0204871,0.0195366,0.0144127,0.0192498,0.0177079,0.0157089,0.0108211,0.0114136,0.0118695,0.0154851,0.0445226,0.0358307,0.0126530,0.0330368,0.0264291,0.0032179,0.0154317,0.0127394,0.0170441,0.0111933,0.0204772,0.0645538,0.0046649,0.0146540,0.0062719,0.0095870,0.0012078,0.0109180,1.0174900,0.0107071,0.0077533,0.0150841,0.0425397,0.0130080,0.0253495,0.0151670,0.0134253,0.0170671,0.0097594,0.0099251,0.0215273,0.0147705,0.0137001,0.0184074,0.0099675,0.0077416,0.0060375,0.0126419,0.0082331,0.0110743
5411,Legal services,0.0072913,0.0040035,0.0051058,0.0150804,0.0328715,0.0092656,0.0080076,0.0113664,0.0107429,0.0107739,0.0095987,0.0098729,0.0042353,0.0074312,0.0101714,0.0085936,0.0109276,0.0123215,0.0088862,0.0112026,0.0123845,0.0098751,0.0090413,0.0058619,0.0077590,0.0092258,0.0116859,0.0085256,0.0069819,0.0085695,0.0092910,0.0201064,0.0155181,0.0135479,0.0062500,0.0117270,0.0034773,0.0071746,0.0101306,0.0111154,0.0072477,0.0139971,0.0216452,0.0088142,0.0206828,0.0188104,0.0194938,0.0015690,0.0135469,0.0219380,1.0153700,0.0113453,0.0263025,0.0313875,0.0125297,0.0105535,0.0073414,0.0122754,0.0251899,0.0109937,0.0103047,0.0193011,0.0312616,0.0099479,0.0100729,0.0090883,0.0071194,0.0069178,0.0183385,0.0091423,0.0097468
5415,Computer systems design and related services,0.0069414,0.0026191,0.0105307,0.0071750,0.0039475,0.0053587,0.0065787,0.0110454,0.0100638,0.0103505,0.0142495,0.0154115,0.0088662,0.0080350,0.0125811,0.0168328,0.0109749,0.0101420,0.0091038,0.0115671,0.0127933,0.0104175,0.0133986,0.0111760,0.0089563,0.0097605,0.0095072,0.0113471,0.0064245,0.0087492,0.0093827,0.0163077,0.0207665,0.0111776,0.0072760,0.0056104,0.0024273,0.0060548,0.0080332,0.0185925,0.0062797,0.0110768,0.0542636,0.0063482,0.0249902,0.0072539,0.0167876,0.0009709,0.0115794,0.0279102,0.0154444,1.0128000,0.0129069,0.0412617,0.0160106,0.0089481,0.0111617,0.0089980,0.0155246,0.0094175,0.0092982,0.0083167,0.0091409,0.0079473,0.0088018,0.0076040,0.0330482,0.0803090,0.0102953,0.0103799,0.0125350
5412OP,"Miscellaneous professional, scientific, and technical services",0.0289818,0.0177299,0.0152336,0.0375376,0.0313455,0.0272930,0.0423629,0.0610259,0.0551735,0.0562272,0.0577935,0.0530134,0.0232596,0.0413057,0.0547009,0.0499879,0.0713609,0.0612499,0.0469835,0.0648546,0.0856056,0.0514359,0.0559257,0.0215692,0.0386378,0.0515523,0.0663939,0.0942283,0.0526953,0.0582978,0.0811523,0.0366858,0.0559906,0.0868043,0.0306593,0.0479973,0.0277352,0.0289519,0.0472346,0.0614695,0.0379375,0.0972368,0.1350150,0.0392163,0.0847800,0.0408928,0.0663321,0.0045484,0.0510477,0.0706850,0.0467527,0.0533208,1.1226700,0.1347010,0.0624418,0.0501463,0.0456228,0.0539882,0.0668493,0.0511835,0.0507057,0.0848713,0.0769362,0.0741666,0.0573168,0.0453782,0.0682314,0.0596280,0.0512404,0.0355861,0.0752700
55,Management of companies and enterprises,0.0263744,0.0094608,0.0299237,0.0426980,0.0214065,0.0099552,0.0232073,0.0746655,0.0708763,0.0564651,0.0555097,0.0608095,0.0340931,0.0519329,0.1164770,0.0893155,0.0621879,0.0719436,0.0711165,0.1021560,0.0941870,0.0790453,0.0635024,0.0541218,0.0969635,0.0726721,0.0524537,0.0131940,0.0211173,0.1060300,0.0326959,0.0246583,0.0207815,0.0373005,0.0364620,0.0179473,0.0067551,0.0274456,0.0163547,0.0230108,0.0064661,0.0155026,0.0318586,0.0204374,0.0422383,0.0124633,0.0278223,0.0021667,0.0197281,0.0214941,0.0273948,0.0162561,0.0246979,1.0123600,0.0389945,0.0477500,0.0175430,0.0425478,0.0303501,0.0279612,0.0281845,0.0300192,0.0243629,0.0536932,0.0790215,0.0246379,0.0174229,0.0093491,0.0175788,0.0131320,0.0187311
561,Administrative and support services,0.0187323,0.0072795,0.0073748,0.0192559,0.0166592,0.0249072,0.0208802,0.0354823,0.0338743,0.0415343,0.0446896,0.0333196,0.0184278,0.0271783,0.0336138,0.0427408,0.0332783,0.0274555,0.0262775,0.0339811,0.1023000,0.0342151,0.0532732,0.0116936,0.0211294,0.0286688,0.0459642,0.0442916,0.0434566,0.0354592,0.0504612,0.0372026,0.0365596,0.0595944,0.0362843,0.0412222,0.0108998,0.0452806,0.0784695,0.0403529,0.0155588,0.0363349,0.0769996,0.0231979,0.0458796,0.0314441,0.0320727,0.0076620,0.2011360,0.0719475,0.0480770,0.0634279,0.0610267,0.0468892,1.0579800,0.0675601,0.0506929,0.0535918,0.0638349,0.0589321,0.0511063,0.0628946,0.0486940,0.0442339,0.0376216,0.0396012,0.0417255,0.0319461,0.0497520,0.0313382,0.0427196
562,Waste management and remediation services,0.0025844,0.0010505,0.0042604,0.0045357,0.0018317,0.0022105,0.0036240,0.0050537,0.0057588,0.0145921,0.0069198,0.0050632,0.0018581,0.0051955,0.0048874,0.0041400,0.0056624,0.0040452,0.0048854,0.0070196,0.0047723,0.0073806,0.0044199,0.0053611,0.0063140,0.0053152,0.0026439,0.0057205,0.0048186,0.0032924,0.0038919,0.0043703,0.0032981,0.0563590,0.0040220,0.0260307,0.0023082,0.0084502,0.0067777,0.0013960,0.0009068,0.0019928,0.0031619,0.0007473,0.0020945,0.0017573,0.0014560,0.0005393,0.0151299,0.0037691,0.0015502,0.0012466,0.0031949,0.0031552,0.0035168,1.1031100,0.0061561,0.0042148,0.0047597,0.0069252,0.0057929,0.0035937,0.0057552,0.0071536,0.0045882,0.0049430,0.0027870,0.0016471,0.0038877,0.0101162,0.0122570
61,Educational services,0.0011001,0.0010802,0.0000495,0.0001331,0.0000722,0.0002744,0.0005308,0.0003933,0.0002039,0.0003825,0.0002340,0.0002412,0.0001000,0.0002158,0.0002515,0.0001816,0.0003090,0.0002039,0.0005202,0.0002668,0.0002844,0.0002854,0.0009413,0.0000905,0.0002115,0.0002292,0.0007459,0.0011636,0.0054667,0.0001457,0.0065476,0.0003693,0.0004245,0.0003598,0.0002475,0.0001633,0.0000900,0.0002684,0.0002002,0.0001652,0.0003456,0.0011037,0.0016136,0.0001598,0.0002927,0.0000880,0.0001977,0.0000433,0.0003027,0.0001978,0.0001354,0.0002223,0.0002321,0.0002472,0.0005979,0.0003091,1.0084100,0.0001622,0.0004115,0.0001714,0.0001717,0.0099505,0.0011328,0.0002373,0.0002761,0.0024401,0.0014579,0.0005658,0.0023923,0.0049992,0.0002693
